UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2014,9,4106068,2096379,2009689,1540030,1466625,307057,298118,33529,32782,105809,105224,6066,5895,103888,101045,1635071,1558893,361074,351217,56207,54636,144334,142185,13641,13206,1579477,1513907,1092971,1038353,280732,272574,17981,17582,100274,100021,4121,4099,83398,81278,1169602,1112831,325006,316237,32900,31937,132615,131133,9723,9561,516902,495782,447059,428272,26325,25544,15548,15200,5535,5203,1945,1796,20490,19767,465469,446062,36068,34980,23307,22699,11719,11052,3918,3645
P,7,2014,10,4114558,2099044,2015514,1549696,1477692,304648,296382,32720,32047,105851,106020,5845,5626,100284,97747,1641442,1567100,356104,347143,54916,53712,143226,141964,13261,12807,1595055,1528374,1112536,1055587,279366,271891,17888,17298,100457,100933,4047,3888,80761,78777,1186750,1127886,321675,313703,32705,31887,131881,131158,9582,9193,503989,487140,437160,422105,25282,24491,14832,14749,5394,5087,1798,1738,19523,18970,454692,439214,34429,33440,22211,21825,11345,10806,3679,3614
P,7,2014,11,4084457,2082837,2001620,1540848,1470852,302821,294994,32450,31387,105310,105464,5821,5604,95587,93319,1628030,1556129,351659,342720,54289,52837,140670,139875,13084,12426,1588625,1522496,1111731,1054643,278033,271353,17614,17003,100077,100385,4017,3911,77153,75201,1182377,1123659,318287,310657,32293,31448,129873,129293,9442,9066,494212,479124,429117,416209,24788,23641,14836,14384,5233,5079,1804,1693,18434,18118,445653,432470,33372,32063,21996,21389,10797,10582,3642,3360
P,7,2014,12,4067187,2074284,1992903,1535336,1465703,308262,299907,32310,31097,100922,100366,5655,5472,91799,90358,1619052,1547890,355024,346575,53875,52651,134545,132848,12582,12231,1586613,1520789,1111135,1055188,283890,276287,17795,17137,95899,95536,3946,3797,73948,72844,1178835,1121766,322500,314789,32237,31698,124094,122774,9183,8893,487671,472114,424201,410515,24372,23620,14515,13960,5023,4830,1709,1675,17851,17514,440217,426124,32524,31786,21638,20953,10451,10074,3399,3338
P,7,2014,13,4168095,2127295,2040800,1572260,1500479,319690,310421,32490,31589,104828,103315,5659,5628,92368,89368,1656242,1581852,366603,356201,54684,53018,138595,135527,12693,12461,1636267,1565847,1144598,1086740,295216,286930,18229,17603,99832,98587,4007,3883,74385,72104,1212402,1152640,333830,324791,33335,32191,128250,125696,9287,9031,491028,474953,427662,413739,24474,23491,14261,13986,4996,4728,1652,1745,17983,17264,443840,429212,32773,31410,21349,20827,10345,9831,3406,3430
P,7,2014,14,4231353,2163481,2067872,1600491,1521050,329889,318957,33451,32110,103047,101641,5900,5565,90703,88549,1683078,1601281,375835,364622,56111,54119,135429,132972,12775,12310,1671121,1594330,1171253,1108684,305436,295280,18958,18044,98062,96907,4174,3943,73238,71472,1238143,1173660,343367,332995,34440,33179,125403,123200,9395,9033,492360,473542,429238,412366,24453,23677,14493,14066,4985,4734,1726,1622,17465,17077,444935,427621,32468,31627,21671,20940,10026,9772,3380,3277
P,7,2014,15,4162828,2128005,2034823,1580371,1503500,322233,311637,32358,31454,99293,97556,5763,5368,87987,85308,1660307,1580816,366479,355211,54612,53334,130664,127455,12780,11932,1651920,1575595,1165257,1103416,298443,288737,18485,17838,94386,92826,4056,3829,71293,68949,1230257,1166091,335160,324948,33982,33084,120777,117780,9393,8822,476085,459228,415114,400084,23790,22900,13873,13616,4907,4730,1707,1539,16694,16359,430050,414725,31319,30263,20630,20250,9887,9675,3387,3110
P,7,2014,16,4165925,2129926,2035999,1580902,1502283,324635,313985,32392,31543,101380,99975,5704,5388,84913,82825,1657817,1577439,367043,355873,54414,53104,131375,128845,12317,11684,1658218,1583551,1168978,1107614,301241,291538,18427,18076,96644,95271,4103,3838,68825,67214,1231521,1168817,336529,326364,33767,33261,121877,119542,9180,8643,471708,452448,411924,394669,23394,22447,13965,13467,4736,4704,1601,1550,16088,15611,426296,408622,30514,29509,20647,19843,9498,9303,3137,3041
P,7,2014,17,4181942,2136675,2045267,1587363,1510503,324357,314637,32282,31083,104704,102879,5624,5236,82345,80929,1661950,1583577,364733,354974,54320,52913,134053,131188,12129,11621,1666426,1596481,1176700,1118646,301137,292705,18291,17759,99957,98264,4010,3741,66331,65366,1237013,1177785,334371,326085,33617,33072,124602,122056,8965,8624,470249,448786,410663,391857,23220,21932,13991,13324,4747,4615,1614,1495,16014,15563,424937,405792,30362,28889,20703,19841,9451,9132,3164,2997
P,7,2014,18,4222592,2163012,2059580,1608563,1521197,325269,316255,32475,30887,109918,107176,5786,5438,81001,78627,1681813,1592153,364300,354776,54699,52672,138982,135053,12242,11789,1692117,1612123,1196495,1129877,302460,294604,18494,17666,105251,102545,4152,3860,65265,63571,1255687,1187412,334605,326405,33950,32992,129763,126021,9131,8814,470895,447457,412068,391320,22809,21651,13981,13221,4667,4631,1634,1578,15736,15056,426126,404741,29695,28371,20749,19680,9219,9032,3111,2975
P,7,2014,19,4329031,2224695,2104336,1646779,1547911,345002,332062,33248,31671,114016,109672,5983,5771,79667,77249,1718299,1617076,382799,369769,55897,53602,142683,136970,12684,12218,1744595,1652229,1226390,1152569,321439,309830,19136,18177,109120,105081,4303,4118,64207,62454,1284096,1208623,352442,340863,35130,33832,133429,128076,9479,9148,480100,452107,420389,395342,23563,22232,14112,13494,4896,4591,1680,1653,15460,14795,434203,408453,30357,28906,20767,19770,9254,8894,3205,3070
P,7,2014,20,4427368,2280577,2146791,1680959,1571069,363151,348520,34124,32587,118523,112328,6172,6013,77648,76274,1750277,1639085,399021,384936,57110,55182,146714,139275,13012,12547,1792485,1691312,1252638,1172751,339185,325954,19938,18914,113787,107672,4496,4376,62441,61645,1308424,1227798,368526,355963,36257,35143,137603,130387,9819,9447,488092,455479,428321,398318,23966,22566,14186,13673,4736,4656,1676,1637,15207,14629,441853,411287,30495,28973,20853,20039,9111,8888,3193,3100
P,7,2014,21,4498624,2322895,2175729,1707937,1589402,375966,357604,35543,33318,122218,116002,6453,6041,74778,73362,1774432,1654566,409664,391830,58444,55904,149611,142097,13132,12472,1828804,1720634,1274455,1191056,351341,335112,20688,19630,117481,111316,4653,4389,60186,59131,1328041,1243654,378812,363027,36956,35832,140809,133452,9914,9412,494091,455095,433482,398346,24625,22492,14855,13688,4737,4686,1800,1652,14592,14231,446391,410912,30852,28803,21488,20072,8802,8645,3218,3060
P,7,2014,22,4622085,2380580,2241505,1750431,1635854,382057,367655,37078,34113,131065,124570,6817,6232,73132,73081,1815034,1700293,413717,400745,60363,56671,158250,151560,13620,12946,1877452,1779350,1309484,1232301,357031,343828,21571,20296,126121,119689,4852,4525,58393,58711,1361077,1284152,382387,370579,38122,36470,149232,142569,10207,9705,503128,462155,440947,403553,25026,23827,15507,13817,4944,4881,1965,1707,14739,14370,453957,416141,31330,30166,22241,20201,9018,8991,3413,3241
P,7,2014,23,4709730,2413078,2296652,1774130,1673342,383157,375225,37113,33645,141561,136527,7544,6676,69573,71237,1834733,1735510,412476,407301,59304,55548,168596,163661,14564,13569,1913355,1840429,1337731,1276761,357340,350444,21397,20101,136273,131283,5481,4892,55133,56948,1385644,1326421,380530,376189,37015,35659,159271,154241,10985,10349,499723,456223,436399,396581,25817,24781,15716,13544,5288,5244,2063,1784,14440,14289,449089,409089,31946,31112,22289,19889,9325,9420,3579,3220
P,7,2014,24,4703320,2404214,2299106,1774776,1676832,374304,372020,36447,32810,145878,143235,7801,6912,65008,67297,1831460,1735639,400955,401618,57238,53896,171651,168891,14406,13384,1908211,1851428,1341133,1287643,348905,347168,20662,19713,140562,138197,5604,5108,51345,53599,1385795,1334392,369793,370663,35262,34602,162478,160057,10777,10227,496003,447678,433643,389189,25399,24852,15785,13097,5316,5038,2197,1804,13663,13698,445665,401247,31162,30955,21976,19294,9173,8834,3629,3157
P,7,2014,25,4516811,2306449,2210362,1710971,1613092,347730,350148,34792,30939,145540,147069,7468,6603,59948,62511,1763191,1667529,371850,377070,54362,50457,169231,171535,13587,12763,1833662,1787102,1297555,1244728,323728,326653,19428,18524,140565,142109,5457,4932,46929,50156,1338356,1288290,342256,348165,32936,32461,160733,163102,10314,9835,472787,423260,413416,368364,24002,23495,15364,12415,4975,4960,2011,1671,13019,12355,424835,379239,29594,28905,21426,17996,8498,8433,3273,2928
P,7,2014,26,4411291,2248330,2162961,1684011,1591332,324501,329587,34041,30268,141820,145949,7455,6520,56502,59305,1733069,1643023,346592,354838,52466,48911,164634,169298,13419,12411,1777153,1744581,1270627,1226788,301596,306751,18649,17806,137094,141247,5385,4868,43802,47121,1308539,1267830,318334,326521,31135,30940,156497,161218,10053,9584,471177,418380,413384,364544,22905,22836,15392,12462,4726,4702,2070,1652,12700,12184,424530,375193,28258,28317,21331,17971,8137,8080,3366,2827
P,7,2014,27,4337859,2208011,2129848,1665659,1572297,309338,318170,32938,29262,139633,146416,7368,6462,53075,57241,1711741,1622209,330019,342264,50621,47762,161006,168850,12934,12073,1744197,1715704,1257661,1210955,287458,295914,17948,17150,134927,141847,5265,4749,40938,45089,1293033,1250171,302940,314586,29904,30062,153130,161036,9687,9199,463814,414144,407998,361342,21880,22256,14990,12112,4706,4569,2103,1713,12137,12152,418708,372038,27079,27678,20717,17700,7876,7814,3247,2874
P,7,2014,28,4357590,2214576,2143014,1678845,1588204,302228,314234,32708,29293,141532,149989,7474,6540,51789,54754,1723747,1635616,321837,336865,50246,47442,162407,171511,13093,12113,1745214,1726834,1265780,1224351,280150,292057,17246,16931,136874,145513,5299,4917,39865,43065,1300215,1261516,294705,309539,29115,29748,154599,163831,9752,9371,469362,416180,413065,363853,22078,22177,15462,12362,4658,4476,2175,1623,11924,11689,423532,374100,27132,27326,21131,17694,7808,7680,3341,2742
P,7,2014,29,4393865,2225208,2168657,1692425,1608593,299574,314445,32204,29311,143649,155648,7318,6515,50038,54145,1735797,1655566,318147,336075,49454,47532,163908,177282,12804,12085,1752941,1747913,1276162,1240367,277801,292204,16912,16894,139048,151204,5118,4897,37900,42347,1308788,1276963,291267,308571,28371,29702,156183,169727,9421,9343,472267,420744,416263,368226,21773,22241,15292,12417,4601,4444,2200,1618,12138,11798,427009,378603,26880,27504,21083,17830,7725,7555,3383,2742
P,7,2014,30,4257530,2146956,2110574,1633739,1564574,283790,302784,31384,28603,143209,156190,6984,6310,47850,52113,1675052,1609677,301388,323044,48138,46539,162696,177277,12299,11840,1691429,1697733,1232098,1202796,263065,281483,16392,16345,138646,151928,4961,4664,36267,40517,1263214,1237730,275785,296659,27570,28900,155145,169844,9152,9065,455527,412841,401641,361778,20725,21301,14992,12258,4563,4262,2023,1646,11583,11596,411838,371947,25603,26385,20568,17639,7551,7433,3147,2775
P,7,2014,31,4324479,2175939,2148540,1659419,1593794,286060,307859,31885,29136,143366,159072,7028,6484,48181,52195,1701104,1638814,303626,328065,48807,47471,162890,179984,12358,12038,1712876,1726335,1250551,1224360,265330,285467,16504,16567,138840,154674,5021,4809,36630,40458,1282013,1259092,277982,300553,27947,29353,155358,172476,9232,9221,463063,422205,408868,369434,20730,22392,15381,12569,4526,4398,2007,1675,11551,11737,419091,379722,25644,27512,20860,18118,7532,7508,3126,2817
P,7,2014,32,4323378,2170900,2152478,1658155,1597597,284566,308997,31247,28467,143073,160041,7047,6414,46812,50962,1698586,1641462,301490,328959,48133,46652,161824,180136,12327,11847,1707971,1726696,1249371,1224067,263694,286918,16166,15889,138519,155523,5015,4690,35206,39609,1279533,1258003,275775,301898,27447,28692,154224,172598,9174,9033,462929,425782,408784,373530,20872,22079,15081,12578,4554,4518,2032,1724,11606,11353,419053,383459,25715,27061,20686,17960,7600,7538,3153,2814
P,7,2014,33,4276687,2143562,2133125,1642429,1585884,281201,307582,30364,28435,136671,155176,6820,6032,46077,50016,1682030,1629053,297907,327285,47099,46300,155095,174643,12007,11342,1688245,1711546,1239901,1216094,260964,285624,15589,16062,132097,150767,4845,4387,34849,38612,1269637,1249216,272945,300229,26866,28548,147651,167337,8937,8661,455317,421579,402528,369790,20237,21958,14775,12373,4574,4409,1975,1645,11228,11404,412393,379837,24962,27056,20233,17752,7444,7306,3070,2681
P,7,2014,34,4362127,2194341,2167786,1676168,1605743,293941,319196,31314,28777,140088,157879,7068,6288,45762,49903,1715578,1648692,310480,338789,48432,46860,158094,177277,12261,11671,1721529,1737295,1258390,1227647,272838,296936,15976,16211,135372,153435,4930,4652,34023,38414,1287437,1260460,284454,311388,27380,28926,150323,169844,9021,8957,472812,430491,417778,378096,21103,22260,15338,12566,4716,4444,2138,1636,11739,11489,428141,388232,26026,27401,21052,17934,7771,7433,3240,2714
P,7,2014,35,4091671,2048776,2042895,1567149,1514015,271508,299537,28806,26578,132963,150827,6205,5710,42145,46228,1603403,1553713,286653,317442,44516,43503,149560,168852,11009,10637,1617552,1640089,1185437,1160510,252392,278642,15016,14765,128772,146672,4369,4167,31566,35333,1212334,1190655,263086,291622,25522,26553,142740,161927,8161,8112,431224,402806,381712,353505,19116,20895,13790,11813,4191,4155,1836,1543,10579,10895,391069,363058,23567,25820,18994,16950,6820,6925,2848,2525
P,7,2014,36,4011327,2005962,2005365,1540737,1492626,261377,289120,27975,26480,129266,147034,5989,5464,40618,44641,1575545,1530793,275728,306238,43323,43168,145458,164503,10406,10124,1577643,1603791,1160627,1139189,242916,269030,14447,14690,125160,142814,4294,4030,30199,34038,1186205,1168050,252955,281371,24696,26337,138686,157631,7766,7778,428319,401574,380110,353437,18461,20090,13528,11790,4106,4220,1695,1434,10419,10603,389340,362743,22773,24867,18627,16831,6772,6872,2640,2346
P,7,2014,37,3971013,1979618,1991395,1521230,1481630,256597,286847,27978,26209,128971,148004,5877,5497,38965,43208,1554723,1518464,270257,303150,42993,42626,144292,164971,10191,10157,1558132,1590210,1146822,1127461,238842,267001,14652,14875,124720,143906,4145,3999,28951,32968,1171424,1155328,248252,278779,24806,26402,137496,158188,7517,7703,421486,401185,374408,354169,17755,19846,13326,11334,4251,4098,1732,1498,10014,10240,383299,363136,22005,24371,18187,16224,6796,6783,2674,2454
P,7,2014,38,3854642,1921812,1932830,1474497,1438732,246979,275590,26987,25286,130497,147601,5451,5183,37401,40438,1506632,1473120,259686,290657,41501,40898,145405,163558,9668,9481,1508530,1537765,1106532,1089089,229871,256331,13945,14033,126477,143561,3906,3796,27799,30955,1130145,1115181,238546,267211,23739,25072,139015,157066,7236,7249,413282,395065,367965,349643,17108,19259,13042,11253,4020,4040,1545,1387,9602,9483,376487,357939,21140,23446,17762,15826,6390,6492,2432,2232
P,7,2014,39,3974856,1984958,1989898,1526930,1485222,253933,282829,27073,25721,135713,151841,5659,5012,35650,39273,1557234,1518566,265949,297138,41206,40977,149921,167468,9702,9108,1567598,1592225,1153426,1131472,237408,264457,14010,14422,131711,147915,4089,3706,26954,30253,1176076,1156895,245884,274762,23692,25241,143829,161329,7350,7005,417360,397673,373504,353750,16525,18372,13063,11299,4002,3926,1570,1306,8696,9020,381158,361671,20065,22376,17514,15736,6092,6139,2352,2103
P,7,2014,40,3850666,1914757,1935909,1473409,1445123,243392,274365,26286,24767,132670,149211,5107,4932,33893,37511,1502214,1476757,254715,287990,39877,39600,146185,164079,8954,8939,1518235,1551867,1117737,1102618,228180,256849,13683,14072,129081,145500,3735,3651,25819,29177,1139455,1126959,236136,266853,23156,24797,140665,158299,6858,6891,396522,384042,355672,342505,15212,17516,12603,10695,3589,3711,1372,1281,8074,8334,362759,349798,18579,21137,16721,14803,5520,5780,2096,2048
P,7,2014,41,3910303,1938035,1972268,1490240,1471489,250367,283014,25924,25122,132809,150750,5077,4843,33618,37050,1518714,1502704,261251,296341,39614,40032,146307,165434,8851,8747,1549041,1591566,1140992,1131805,235490,265809,13793,14418,129256,146979,3739,3630,25771,28925,1162582,1155899,243158,275613,23442,25346,140925,159632,6797,6803,388994,380702,349248,339684,14877,17205,12131,10704,3553,3771,1338,1213,7847,8125,356132,346805,18093,20728,16172,14686,5382,5802,2054,1944
P,7,2014,42,4087760,2028654,2059106,1572047,1549342,259541,292223,26403,25116,132152,150586,5011,4800,33500,37039,1600283,1580515,270210,305229,40499,40561,145372,164975,8814,8757,1643182,1682297,1225648,1212661,244931,275383,14346,14673,128553,146989,3687,3565,26017,29026,1247304,1236823,252639,284918,24562,26095,139982,159491,6783,6804,385472,376809,346399,336681,14610,16840,12057,10443,3599,3597,1324,1235,7483,8013,352979,343692,17571,20311,15937,14466,5390,5484,2031,1953
P,7,2014,43,4323045,2144113,2178932,1679338,1657407,269378,305589,26789,26037,129335,147040,4989,4868,34284,37991,1708331,1689387,280197,318793,41547,42206,142632,161467,8980,9101,1761451,1804008,1335452,1322844,254824,288686,14986,15319,125706,143447,3658,3642,26825,30070,1357915,1347906,262617,298494,25860,27546,137215,155913,6910,7139,382662,374924,343886,334563,14554,16903,11803,10718,3629,3593,1331,1226,7459,7921,350416,341481,17580,20299,15687,14660,5417,5554,2070,1962
P,7,2014,44,4378611,2180037,2198574,1711775,1680269,272345,302971,26878,25839,130136,147595,5145,4974,33758,36926,1740269,1711138,282939,315666,41604,41918,142947,161626,9193,9188,1795008,1829269,1365964,1350206,257571,286671,14819,15559,126544,143911,3833,3781,26277,29141,1387876,1374325,265183,296086,25648,27671,137568,155953,7180,7261,385029,369305,345811,330063,14774,16300,12059,10280,3592,3684,1312,1193,7481,7785,352393,336813,17756,19580,15956,14247,5379,5673,2013,1927
P,7,2014,45,4150056,2061919,2088137,1626525,1604813,251845,281645,25476,24445,122274,138603,4661,4616,31138,34015,1652867,1633289,261195,292968,39545,39776,134048,151303,8271,8410,1704088,1743019,1304587,1296371,238251,266366,14504,14770,119046,135206,3490,3472,24210,26834,1324865,1318613,244836,274597,24901,26408,129217,146206,6457,6610,357831,345118,321938,308442,13594,15279,10972,9675,3228,3397,1171,1144,6928,7181,328002,314676,16359,18371,14644,13368,4831,5097,1814,1800
P,7,2014,46,4064381,2016982,2047399,1589276,1570733,252971,283428,24789,23890,116139,132501,4522,4466,29285,32381,1613814,1597617,261715,294155,38326,38712,127164,144449,7944,8345,1668738,1710991,1276118,1269607,239429,268473,14034,14725,113058,129341,3352,3359,22747,25486,1294908,1290496,245558,276249,24140,26052,122561,139637,6195,6593,348244,336408,313158,301126,13542,14955,10755,9165,3081,3160,1170,1107,6538,6895,318906,307121,16157,17906,14186,12660,4603,4812,1749,1752
P,7,2014,47,4070370,2013657,2056713,1598151,1591295,250822,283384,24155,23877,107618,122304,4542,4437,28369,31416,1621944,1617375,259200,294036,37582,38573,118022,133418,7953,8101,1680353,1732215,1297926,1300978,238098,268779,14139,15017,104606,119306,3394,3354,22190,24781,1316297,1321286,243971,276542,24263,26295,113588,128886,6273,6433,333304,324498,300225,290317,12724,14605,10016,8860,3012,2998,1148,1083,6179,6635,305647,296089,15229,17494,13319,12278,4434,4532,1680,1668
P,7,2014,48,4147346,2052614,2094732,1625302,1618468,260841,293002,24664,24232,109168,123436,4416,4413,28223,31181,1648689,1644287,269237,303229,38352,39270,119265,134451,7877,8099,1722017,1774737,1327902,1332224,247754,278625,14623,15464,106311,120393,3346,3417,22081,24614,1345926,1352360,253602,286025,25114,27130,114981,129834,6248,6489,330597,319995,297400,286244,13087,14377,10041,8768,2857,3043,1070,996,6142,6567,302763,291927,15635,17204,13238,12140,4284,4617,1629,1610
P,7,2014,49,4398379,2174447,2223932,1729957,1729466,274053,306941,25660,25458,111008,125242,4662,4668,29107,32157,1754209,1755999,282417,317396,39994,41251,121429,136345,8212,8498,1841699,1900824,1430459,1440117,261049,292472,15649,16730,108088,122238,3596,3646,22858,25621,1449235,1461000,266902,300126,26587,29178,117128,131789,6561,6857,332748,323108,299498,289349,13004,14469,10011,8728,2920,3004,1066,1022,6249,6536,304974,294999,15515,17270,13407,12073,4301,4556,1651,1641
P,7,2014,50,4480263,2205759,2274504,1765130,1779541,271026,305607,25384,25489,110742,127341,4395,4513,29082,32013,1789286,1805945,279238,315486,40098,41681,121000,138425,7989,8346,1889682,1961349,1480893,1499275,258381,291439,15868,16799,108026,124546,3399,3527,23115,25763,1499856,1520226,264199,298703,27370,29792,116923,134151,6413,6758,316077,313155,284237,280266,12645,14168,9516,8690,2716,2795,996,986,5967,6250,289430,285719,15039,16783,12728,11889,4077,4274,1576,1588
