UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2012,23,4478456,2294009,2184447,1710117,1605416,348502,348941,34910,31109,133150,130402,7413,6515,59917,62064,1762335,1659460,372629,375878,54732,50688,156567,154366,13558,12627,1825316,1767668,1300261,1242921,324857,325812,19634,18730,128165,125520,5363,4848,47036,49837,1341182,1286221,343556,347413,33416,32752,148054,146032,10219,9707,468693,416779,409856,362495,23645,23129,15276,12379,4985,4882,2050,1667,12881,12227,421153,373239,29073,28465,21316,17936,8513,8334,3339,2920
P,8,2012,24,4378592,2237687,2140905,1683876,1585672,325131,329059,34242,30267,130794,130349,7381,6494,56263,59064,1732761,1637185,347231,354275,52821,48960,153228,153407,13275,12358,1770117,1728584,1273758,1226675,302466,306522,18846,17886,126025,125665,5314,4824,43708,47012,1311647,1267668,319356,326377,31510,31124,145037,145322,9905,9494,467570,412321,410118,358997,22665,22537,15396,12381,4769,4684,2067,1670,12555,12052,421114,369517,27875,27898,21311,17836,8191,8085,3370,2864
P,8,2012,25,4292132,2191819,2100313,1661791,1561402,308474,315627,33082,29220,128443,130717,7360,6367,52669,56980,1707475,1611090,329069,339666,50856,47651,149390,152986,12930,11971,1731795,1693556,1257174,1206749,286885,293696,18046,17226,123761,126193,5253,4677,40676,45015,1292292,1245917,302445,312454,30105,30152,141528,145223,9654,9119,460024,406757,404617,354653,21589,21931,15036,11994,4682,4524,2107,1690,11993,11965,415183,365173,26624,27212,20751,17499,7862,7763,3276,2852
P,8,2012,26,4312246,2197759,2114487,1674555,1577783,300919,311487,32817,29293,130707,135017,7417,6434,51344,54473,1719138,1624967,320388,334069,50328,47473,151228,156264,12976,11960,1732515,1705367,1265084,1220488,279138,289543,17442,16987,126057,130585,5246,4820,39548,42944,1299328,1257580,293669,307105,29333,29854,143403,148659,9626,9227,465244,409120,409471,357295,21781,21944,15375,12306,4650,4432,2171,1614,11796,11529,419810,367387,26719,26964,20995,17619,7825,7605,3350,2733
P,8,2012,27,4354169,2211315,2142854,1690185,1599294,298128,311928,32425,29248,133522,142102,7266,6437,49789,53845,1733359,1646044,316687,333498,49793,47437,153456,163464,12664,11982,1742075,1728860,1276596,1237206,276584,290058,17048,16909,128937,137681,5060,4840,37850,42166,1309219,1273689,290198,306467,28658,29731,145761,155917,9288,9270,469240,413994,413589,362088,21544,21870,15377,12339,4585,4421,2206,1597,11939,11679,424140,372355,26489,27031,21135,17706,7695,7547,3376,2712
P,8,2012,28,4235067,2140443,2094624,1637076,1561901,283419,301312,31540,28604,133688,144696,6968,6201,47752,51910,1678340,1606820,300925,321574,48385,46553,153006,165583,12329,11705,1686685,1687130,1236990,1204944,262860,280327,16537,16413,129121,140461,4921,4572,36256,40413,1268142,1239805,275621,295584,27796,28996,145433,158184,9145,8938,453758,407494,400086,356957,20559,20985,15003,12191,4567,4235,2047,1629,11496,11497,410198,367015,25304,25990,20589,17557,7573,7399,3184,2767
P,8,2012,29,4280110,2157860,2122250,1653761,1581877,283635,304336,31920,29016,133879,148886,6957,6364,47708,51771,1695007,1626554,301042,324398,48832,47280,153093,169538,12254,11880,1698559,1707561,1248242,1219037,263136,282507,16600,16538,129347,144583,4955,4705,36279,40191,1279388,1253561,275749,297573,28026,29305,145560,162131,9133,9080,459301,414689,405519,362840,20499,21829,15320,12478,4532,4303,2002,1659,11429,11580,415619,372993,25293,26825,20806,17975,7533,7407,3121,2800
P,8,2012,30,4301031,2163121,2137910,1659491,1593087,283368,307083,31384,28588,135140,151930,6981,6369,46757,50853,1699871,1636884,300282,326993,48326,46791,153791,171901,12266,11799,1701144,1716669,1251413,1223704,262740,285255,16283,16043,130539,147460,4958,4657,35211,39550,1281585,1257617,274886,300253,27628,28876,146134,164393,9119,8991,461977,421241,408078,369383,20628,21828,15101,12545,4601,4470,2023,1712,11546,11303,418286,379267,25396,26740,20698,17915,7657,7508,3147,2808
P,8,2012,31,4251265,2133550,2117715,1641505,1580692,279390,304807,30422,28421,129686,148112,6720,5944,45827,49739,1680915,1623607,295950,324379,47206,46279,147908,167423,11898,11240,1681011,1701188,1241338,1215295,259417,283296,15660,16072,125144,143745,4766,4316,34686,38464,1270965,1248302,271362,297894,26984,28581,140481,160144,8850,8557,452539,416527,400167,365397,19973,21511,14762,12349,4542,4367,1954,1628,11141,11275,409950,375305,24588,26485,20222,17698,7427,7279,3048,2683
P,8,2012,32,4344267,2187855,2156412,1677621,1603163,292554,317326,31520,28798,133412,151120,7012,6224,45736,49781,1716975,1646022,309093,336840,48636,46902,151387,170408,12233,11619,1716154,1729500,1260612,1228126,271705,295379,16151,16250,128683,146718,4890,4586,34113,38441,1289712,1260984,283421,309882,27598,29014,143601,163042,9002,8910,471701,426912,417009,375037,20849,21947,15369,12548,4729,4402,2122,1638,11623,11340,427263,385038,25672,26958,21038,17888,7786,7366,3231,2709
P,8,2012,33,4101873,2057782,2044091,1579697,1520006,272646,299914,29170,26815,127909,145373,6208,5723,42152,46260,1615993,1559709,287741,317856,45003,43796,144414,163397,10993,10648,1624056,1642565,1195706,1167508,253582,279165,15194,14983,123647,141243,4353,4178,31574,35488,1222655,1197777,264321,292280,25798,26872,137475,156480,8108,8121,433726,401526,383991,352498,19064,20749,13976,11832,4262,4130,1855,1545,10578,10772,393338,361932,23420,25576,19205,16924,6939,6917,2885,2527
P,8,2012,34,3998089,2002112,1995977,1541896,1489558,261128,288511,28066,26462,124580,141586,5980,5441,40462,44419,1576570,1527585,275449,305518,43463,43134,140597,158881,10403,10093,1575083,1598025,1162794,1139447,242850,268534,14524,14706,120444,137397,4274,3982,30197,33959,1188373,1168292,252982,280899,24859,26364,133820,152047,7758,7712,427029,397952,379102,350111,18278,19977,13542,11756,4136,4189,1706,1459,10265,10460,388197,359293,22467,24619,18604,16770,6777,6834,2645,2381
P,8,2012,35,3973291,1984412,1988879,1529614,1484777,257081,286635,28202,26329,124574,142440,5917,5477,39024,43221,1563133,1521614,270719,302989,43337,42807,139891,159347,10244,10135,1561951,1589940,1154109,1132601,239525,266961,14781,14965,120317,138352,4184,3983,29035,33078,1178769,1160568,249004,278863,25017,26578,133063,152594,7566,7682,422461,398939,375505,352176,17556,19674,13421,11364,4257,4088,1733,1494,9989,10143,384364,361046,21715,24126,18320,16229,6828,6753,2678,2453
P,8,2012,36,3847062,1920931,1926131,1477384,1438118,246551,274540,27178,25324,126811,142471,5504,5185,37503,40493,1509598,1472540,259277,289636,41789,40974,141710,158430,9756,9509,1507659,1533583,1109382,1090697,229567,255544,14094,14099,122779,138450,3945,3795,27892,30998,1133064,1116809,238312,266481,23939,25156,135299,151935,7297,7270,413272,392548,368002,347421,16984,18996,13084,11225,4032,4021,1559,1390,9611,9495,376534,355731,20965,23155,17850,15818,6411,6495,2459,2239
P,8,2012,37,3956318,1978551,1977767,1525214,1479255,252775,281444,27193,25765,132094,147040,5608,4995,35667,39268,1555553,1512603,264813,295763,41329,41059,146294,162634,9643,9104,1561485,1582742,1151879,1128001,236384,263150,14079,14492,128110,143134,4061,3675,26972,30290,1174564,1153489,244900,273525,23775,25360,140182,156472,7303,6974,417066,395025,373335,351254,16391,18294,13114,11273,3984,3906,1547,1320,8695,8978,380989,359114,19913,22238,17554,15699,6112,6162,2340,2130
P,8,2012,38,3862637,1924624,1938013,1484262,1450557,244706,274698,26550,24928,129960,145425,5139,4886,34007,37519,1513166,1482206,256027,288303,40260,39813,143483,160283,9005,8889,1524938,1554001,1125612,1107901,229496,257371,13830,14172,126306,141723,3746,3613,25948,29221,1147452,1132291,237537,267418,23374,24932,137885,154505,6876,6842,399686,384012,358650,342656,15210,17327,12720,10756,3654,3702,1393,1273,8059,8298,365714,349915,18490,20885,16886,14881,5598,5778,2129,2047
P,8,2012,39,3899021,1935499,1963522,1491563,1468420,249403,281471,26070,25132,129865,146675,5025,4836,33573,36988,1519998,1499560,260290,294741,39766,40026,143321,161350,8812,8749,1545995,1584902,1141716,1130410,234646,264533,13884,14449,126309,142949,3683,3611,25757,28950,1163288,1154519,242368,274352,23543,25389,137915,155597,6757,6783,389504,378620,349847,338010,14757,16938,12186,10683,3556,3726,1342,1225,7816,8038,356710,345041,17922,20389,16223,14637,5406,5753,2055,1966
P,8,2012,40,4071795,2023446,2048349,1568762,1542565,259422,291301,26569,25177,130204,147500,5028,4781,33461,37025,1596962,1573724,270089,304304,40701,40597,143377,161905,8827,8734,1636461,1672118,1220929,1206304,244868,274628,14406,14704,126591,143874,3703,3545,25964,29063,1242541,1230489,252582,284226,24635,26099,137972,156385,6789,6787,386985,376231,347833,336261,14554,16673,12163,10473,3613,3626,1325,1236,7497,7962,354421,343235,17507,20078,16066,14498,5405,5520,2038,1947
P,8,2012,41,4308426,2140129,2168297,1677458,1650961,269410,304741,26879,26054,127051,143915,5025,4828,34306,37798,1706447,1682783,280236,317882,41664,42184,140349,158237,9010,9030,1756208,1794229,1332278,1316976,254958,288051,15041,15366,123405,140330,3683,3610,26843,29896,1354738,1341898,262780,297821,25930,27550,134910,152695,6942,7073,383921,374068,345180,333985,14452,16690,11838,10688,3646,3585,1342,1218,7463,7902,351709,340885,17456,20061,15734,14634,5439,5542,2068,1957
P,8,2012,42,4392162,2189450,2202712,1720977,1685396,274124,304171,27205,25907,128136,145162,5105,4957,33903,37119,1749576,1716426,284766,316958,42039,42104,140985,159221,9148,9182,1802835,1833769,1373492,1355572,259442,287965,15090,15625,124538,141496,3786,3755,26487,29356,1395573,1379869,267166,297508,26033,27855,135596,153559,7125,7248,386615,368943,347485,329824,14682,16206,12115,10282,3598,3666,1319,1202,7416,7763,354003,336557,17600,19450,16006,14249,5389,5662,2023,1934
P,8,2012,43,4183064,2082738,2100326,1645023,1616321,254970,283832,25760,24674,120822,136716,4738,4634,31425,34149,1671618,1644903,264431,295179,39984,40099,132661,149460,8402,8463,1719979,1753155,1318525,1305809,241343,268662,14641,14914,117529,133286,3548,3493,24393,26991,1338957,1328188,248016,276978,25135,26639,127727,144297,6552,6651,362759,347171,326498,310512,13627,15170,11119,9760,3293,3430,1190,1141,7032,7158,332661,316715,16415,18201,14849,13460,4934,5163,1850,1812
P,8,2012,44,4077822,2027577,2050245,1599207,1574698,253966,283477,25082,24069,115356,131190,4477,4413,29489,32398,1623929,1601588,262754,294197,38742,38921,126414,143145,7948,8283,1676799,1713903,1283602,1273575,240479,268626,14224,14809,112258,128017,3312,3309,22924,25567,1302563,1294528,246676,276459,24413,26171,121788,138342,6188,6535,350778,336342,315605,301123,13487,14851,10858,9260,3098,3173,1165,1104,6565,6831,321366,307060,16078,17738,14329,12750,4626,4803,1760,1748
P,8,2012,45,4085005,2025171,2059834,1608505,1595046,252687,284208,24377,24044,106601,120727,4532,4364,28469,31445,1632381,1621148,261063,294839,37896,38813,117029,131829,7936,8044,1688799,1734415,1305369,1303758,239925,269687,14273,15140,103573,117713,3384,3286,22275,24831,1323810,1324114,245834,277459,24459,26490,112571,127262,6253,6377,336372,325419,303136,291288,12762,14521,10104,8904,3028,3014,1148,1078,6194,6614,308571,297034,15229,17380,13437,12323,4458,4567,1683,1667
P,8,2012,46,4149994,2057613,2092381,1630770,1618768,261863,292817,24790,24298,107437,120981,4424,4377,28329,31140,1654229,1644544,270279,303065,38536,39320,117595,131959,7919,8063,1725273,1772287,1331555,1332332,248875,278553,14699,15525,104565,117936,3347,3364,22232,24577,1349691,1352435,254790,285996,25248,27160,113292,127330,6283,6431,332340,320094,299215,286436,12988,14264,10091,8773,2872,3045,1077,1013,6097,6563,304538,292109,15489,17069,13288,12160,4303,4629,1636,1632
P,8,2012,47,4398059,2179238,2218821,1734142,1725918,275391,307304,25898,25521,109979,123318,4654,4561,29174,32199,1758444,1752489,283787,317773,40285,41318,120408,134446,8210,8406,1844011,1895840,1432234,1436713,262441,292886,15797,16740,107022,120292,3583,3545,22934,25664,1451071,1457627,268363,300573,26773,29180,116056,129869,6554,6770,335227,322981,301908,289205,12950,14418,10101,8781,2957,3026,1071,1016,6240,6535,307373,294862,15424,17200,13512,12138,4352,4577,1656,1636
P,8,2012,48,4508870,2225556,2283314,1781627,1787432,274541,308323,25753,25719,109939,125340,4440,4456,29256,32044,1805898,1813844,282777,318233,40580,41990,120263,136400,8059,8280,1905581,1968861,1493633,1505835,261964,294207,16080,17012,107197,122523,3429,3473,23278,25811,1512702,1526822,267829,301516,27668,30077,116149,132096,6466,6705,319975,314453,287994,281597,12577,14116,9673,8707,2742,2817,1011,983,5978,6233,293196,287022,14948,16717,12912,11913,4114,4304,1593,1575
P,8,2012,49,4508841,2220619,2288222,1781830,1798245,270338,303930,25284,25228,110120,124699,4220,4355,28827,31765,1805797,1824318,278240,313837,39999,41554,120277,135390,7671,8127,1916574,1986348,1508055,1528041,258439,290552,16121,16870,107442,121860,3279,3430,23238,25595,1527168,1548784,264103,297876,27799,29991,116338,131079,6234,6605,304045,301874,273775,270204,11899,13378,9163,8358,2678,2839,941,925,5589,6170,278629,275534,14137,15961,12200,11563,3939,4311,1437,1522
P,8,2012,50,4504887,2216144,2288743,1790686,1812391,266878,301289,24586,25076,101296,114401,4335,4350,28363,31236,1814354,1837952,274455,311025,39129,41460,111286,124799,7833,8071,1924409,1998620,1527733,1552509,255555,288735,15901,16928,98802,111696,3448,3438,22970,25314,1546706,1572997,260995,295936,27556,30225,107528,120691,6427,6551,291735,290123,262953,259882,11323,12554,8685,8148,2494,2705,887,912,5393,5922,267648,264955,13460,15089,11573,11235,3758,4108,1406,1520
P,8,2012,51,4553785,2235026,2318759,1816267,1845103,265943,302000,24055,25058,96466,111769,4143,4170,28152,30659,1839669,1870184,273398,311295,38812,41484,106316,121897,7538,7826,1957266,2039446,1566059,1594793,255188,289723,15794,17441,94033,109160,3306,3335,22886,24994,1584851,1615002,260589,296687,27675,30862,102650,117918,6188,6403,277760,279313,250208,250310,10755,12277,8261,7617,2433,2609,837,835,5266,5665,254818,255182,12809,14608,11137,10622,3666,3979,1350,1423
P,8,2012,52,4610528,2266535,2343993,1833821,1857175,274096,308833,24451,25247,101813,117918,4221,4214,28133,30606,1857324,1882113,281476,318262,39214,41575,111600,128015,7582,7833,1987132,2064604,1582155,1606736,263184,296593,16101,17637,99389,115295,3369,3395,22934,24948,1601111,1626799,268525,303670,28040,30988,107997,124016,6210,6456,279403,279389,251666,250439,10912,12240,8350,7610,2424,2623,852,819,5199,5658,256213,255314,12951,14592,11174,10587,3603,3999,1372,1377
P,8,2012,53,4474954,2192912,2282042,1783497,1817988,261702,297275,22778,23776,94495,110267,3912,3878,26528,28858,1805552,1841688,268555,305867,36959,39606,103725,119583,6986,7156,1939000,2024650,1554699,1587221,251755,285937,15297,16686,92276,107865,3157,3155,21816,23786,1572694,1606553,256766,292412,26885,29806,100391,116007,5766,5958,253912,257392,228798,230767,9947,11338,7481,7090,2219,2402,755,723,4712,5072,232858,235135,11789,13455,10074,9800,3334,3576,1220,1198
P,8,2012,54,4426634,2163889,2262745,1765634,1810401,252814,287258,21697,23008,94464,110492,3680,3774,25600,27812,1786846,1833083,259455,295608,35555,38393,103239,119439,6632,6879,1927095,2018591,1552478,1591303,243265,276496,14809,16434,92418,108324,2970,3054,21155,22980,1569842,1609863,248151,282817,26252,29206,100188,116119,5475,5715,236794,244154,213156,219098,9549,10762,6888,6574,2046,2168,710,720,4445,4832,217004,223220,11304,12791,9303,9187,3051,3320,1157,1164
P,8,2012,55,4397446,2143125,2254321,1753091,1807022,248501,286387,21546,22438,91582,107865,3584,3559,24821,27050,1773621,1829174,254992,294403,35227,37914,99899,116084,6433,6645,1914917,2016896,1547616,1593787,239433,275974,14637,16076,89636,105802,2928,2869,20667,22388,1564539,1611907,244291,282050,26002,29041,97059,112931,5385,5496,228208,237425,205475,213235,9068,10413,6909,6362,1946,2063,656,690,4154,4662,209082,217267,10701,12353,9225,8873,2840,3153,1048,1149
P,8,2012,56,4250740,2065406,2185334,1691212,1751000,237243,275835,20283,21689,89749,107238,3311,3440,23608,26132,1710822,1772338,243323,283565,33280,36652,97583,115292,6051,6355,1849485,1958340,1496908,1547191,228601,265897,13832,15729,87868,105078,2689,2850,19587,21595,1513026,1564631,233056,271711,24600,28277,94817,112064,5046,5324,215921,226994,194304,203809,8642,9938,6451,5960,1881,2160,622,590,4021,4537,197796,207707,10267,11854,8680,8375,2766,3228,1005,1031
P,8,2012,57,4204834,2040403,2164431,1676353,1741038,229859,267456,19609,20622,88603,107150,3166,3363,22813,24802,1695140,1761189,235735,274821,32341,34702,96154,114854,5841,6208,1832144,1943871,1488311,1542101,221566,258212,13662,15048,86829,105174,2606,2757,19170,20579,1503948,1558576,225970,263792,24391,26883,93579,111921,4925,5210,208259,220560,188042,198937,8293,9244,5947,5574,1774,1976,560,606,3643,4223,191192,202613,9765,11029,7950,7819,2575,2933,916,998
P,8,2012,58,4054697,1957840,2096857,1618074,1695794,214541,254271,18126,19380,83156,101013,2904,3132,21039,23267,1635562,1714676,219882,261112,30156,32930,89932,107954,5213,5815,1768015,1892304,1446446,1510939,206871,245849,12864,14344,81628,99176,2405,2568,17801,19428,1461118,1526502,210883,251050,23132,25819,87669,105288,4433,4900,189825,204553,171628,184855,7670,8422,5262,5036,1528,1837,499,564,3238,3839,174444,188174,8999,10062,7024,7111,2263,2666,780,915
P,8,2012,59,3895660,1875871,2019789,1558510,1642418,199099,238314,16949,18069,78879,96093,2762,2884,19672,22011,1574820,1660372,203927,244663,28256,30965,85214,102725,4985,5407,1700584,1828989,1400030,1469753,192107,230365,12077,13485,77393,94464,2310,2401,16667,18521,1413746,1484667,195717,235263,21726,24486,83057,100291,4252,4604,175287,190800,158480,172665,6992,7949,4872,4584,1486,1629,452,483,3005,3490,161074,175705,8210,9400,6530,6479,2157,2434,733,803
P,8,2012,60,3763445,1810169,1953276,1511392,1593351,187195,227363,15568,17020,75173,92573,2620,2790,18221,20179,1526452,1609841,191767,233119,26179,29099,80888,98428,4759,5104,1647890,1775342,1364325,1432320,180831,219888,11272,12740,73807,91022,2208,2343,15447,17029,1376972,1446066,184284,224326,20335,23126,78923,96167,4065,4337,162279,177934,147067,161031,6364,7475,4296,4280,1366,1551,412,447,2774,3150,149480,163775,7483,8793,5844,5973,1965,2261,694,767
P,8,2012,61,3638651,1743562,1895089,1456182,1544465,181976,223684,15023,16314,70683,88807,2379,2572,17319,19247,1470497,1560128,186295,229344,25336,27960,75944,94211,4376,4767,1588135,1723931,1315051,1389628,175909,216518,11008,12162,69434,87262,2029,2164,14704,16197,1327089,1402623,179173,220899,19862,22173,74130,91970,3798,4062,155427,171158,141131,154837,6067,7166,4015,4152,1249,1545,350,408,2615,3050,143408,157505,7122,8445,5474,5787,1814,2241,578,705
P,8,2012,62,3553789,1701867,1851922,1415913,1505237,177353,217073,14681,15666,74643,92837,2437,2520,16840,18589,1429815,1520258,181612,222553,24741,26740,79732,98286,4382,4706,1553307,1684656,1281124,1353659,171444,209935,10874,11869,73474,91369,2039,2142,14352,15682,1292880,1366187,174698,214163,19513,21406,78013,96110,3777,4037,148560,167266,134789,151578,5909,7138,3807,3797,1169,1468,398,378,2488,2907,136935,154071,6914,8390,5228,5334,1719,2176,605,669
P,8,2012,63,3461488,1654419,1807069,1389854,1483674,163569,202729,13824,14656,69260,86075,2336,2435,15576,17500,1402748,1497965,167332,207757,23229,25350,73934,90907,4162,4413,1517386,1652629,1265255,1343247,158325,196350,10316,11204,68146,84815,1982,2064,13362,14949,1276239,1355349,161201,200294,18506,20560,72301,89055,3577,3794,137033,154440,124599,140427,5244,6379,3508,3452,1114,1260,354,371,2214,2551,126509,142616,6131,7463,4723,4790,1633,1852,585,619
P,8,2012,64,3419389,1632878,1786511,1383134,1480103,154196,192403,12922,13962,65678,80924,2107,2255,14841,16864,1395428,1493966,157852,197095,21936,24285,70019,85594,3814,4176,1502693,1638725,1264599,1345603,149197,186470,9763,10731,64643,79679,1781,1912,12710,14330,1275025,1357249,152038,190126,17582,19709,68502,83766,3303,3591,130185,147786,118535,134500,4999,5933,3159,3231,1035,1245,326,343,2131,2534,120403,136717,5814,6969,4354,4576,1517,1828,511,585
P,8,2012,65,3580818,1709680,1871138,1472876,1580283,145603,182343,13024,13611,61126,75950,2018,2006,15033,16945,1485446,1594358,149172,187037,22454,24263,65265,80414,3733,3826,1586362,1729112,1360360,1450675,141115,176768,9946,10603,60180,74765,1721,1698,13040,14603,1371210,1462696,143927,180507,18281,19969,63823,78712,3232,3324,123318,142026,112516,129608,4488,5575,3078,3008,946,1185,297,308,1993,2342,114236,131662,5245,6530,4173,4294,1442,1702,501,502
P,8,2012,66,2701198,1281921,1419277,1089861,1180379,115565,147903,10054,10964,52961,64830,1841,1822,11639,13379,1099579,1191386,118339,151550,17032,18929,56416,68710,3263,3420,1175757,1294030,992967,1066264,111516,142694,7501,8368,52170,63827,1586,1560,10017,11317,1001295,1075477,113640,145508,13606,15224,55249,67223,2833,2984,106164,125247,96894,114115,4049,5209,2553,2596,791,1003,255,262,1622,2062,98284,115909,4699,6042,3426,3705,1167,1487,430,436
P,8,2012,67,2604949,1229493,1375456,1044986,1143432,112010,145256,9450,10501,50421,61902,1616,1751,11010,12614,1054161,1153828,114623,148691,16056,18052,53652,65502,3029,3266,1129071,1257003,953145,1035103,108373,140562,7125,8085,49622,60984,1376,1494,9430,10775,960926,1043909,110372,143225,12865,14669,52496,64145,2627,2832,100422,118453,91841,108329,3637,4694,2325,2416,799,918,240,257,1580,1839,93235,109919,4251,5466,3191,3383,1156,1357,402,434
P,8,2012,68,2545755,1195412,1350343,1023495,1132419,104250,136651,8841,9816,47122,57711,1477,1581,10227,12165,1032044,1142443,106608,140040,15005,17235,50109,61030,2768,3059,1104829,1239937,940555,1031322,100842,132452,6756,7562,46487,56827,1284,1358,8905,10416,947946,1039839,102701,135121,12228,14051,49158,59742,2439,2677,90583,110406,82940,101097,3408,4199,2085,2254,635,884,193,223,1322,1749,84098,102604,3907,4919,2777,3184,951,1288,329,382
P,8,2012,69,2613950,1222784,1391166,1058988,1180882,100469,134940,8291,9408,43931,52684,1323,1427,9782,11825,1067226,1190714,102711,138131,14367,16724,46595,55816,2517,2793,1137794,1284903,981014,1083758,97327,130668,6492,7260,43271,51900,1160,1219,8530,10098,988197,1092105,99064,133101,11920,13694,45623,54626,2213,2440,84990,106263,77974,97124,3142,4272,1799,2148,660,784,163,208,1252,1727,79029,98609,3647,5030,2447,3030,972,1190,304,353
P,8,2012,70,2300082,1069573,1230509,919850,1037023,90310,121864,7500,8392,41937,51551,1154,1337,8822,10342,927172,1045602,92375,124627,12941,14774,44452,54346,2198,2490,992788,1134320,849352,948672,87463,118294,5887,6491,41381,50824,996,1115,7709,8924,855721,956014,89100,120464,10732,12118,43627,53297,1920,2154,76785,96189,70498,88351,2847,3570,1613,1901,556,727,158,222,1113,1418,71451,89588,3275,4163,2209,2656,825,1049,278,336
P,8,2012,71,2100947,968049,1132898,830961,952369,82358,114586,6883,7723,38812,47403,1100,1156,7935,9661,837602,960369,84149,117182,11721,13625,41142,50096,2061,2283,896819,1042620,765502,869353,79764,111202,5394,6081,38297,46719,970,980,6892,8285,771243,876174,81143,113226,9690,11257,40366,49073,1821,1977,71230,90278,65459,83016,2594,3384,1489,1642,515,684,130,176,1043,1376,66359,84195,3006,3956,2031,2368,776,1023,240,306
P,8,2012,72,1987792,910930,1076862,778477,902176,79186,110881,6495,7383,38156,46116,1066,1209,7550,9097,784758,909714,80929,113360,10980,12856,40482,48638,1977,2279,842271,988735,715401,821251,76711,107466,5029,5775,37623,45459,917,994,6590,7790,720868,827650,78069,109393,8994,10557,39712,47683,1738,1938,68659,88127,63076,80925,2475,3415,1466,1608,533,657,149,215,960,1307,63890,82064,2860,3967,1986,2299,770,955,239,341
P,8,2012,73,1871759,856748,1015011,737083,856912,71775,100558,5654,6634,34667,41431,874,1121,6695,8355,742719,863837,73312,102766,9652,11655,36661,43792,1683,2143,793473,933122,678891,781546,69401,97412,4372,5204,34230,40838,749,960,5830,7162,683763,787470,70601,99098,7905,9607,36015,42911,1488,1846,63275,81889,58192,75366,2374,3146,1282,1430,437,593,125,161,865,1193,58956,76367,2711,3668,1747,2048,646,881,195,297
P,8,2012,74,1798628,815331,983297,703745,832249,66594,96353,5288,6442,32483,39532,859,1031,6362,7690,709074,838626,68052,98446,9108,10959,34389,41735,1585,1944,756408,905370,649406,760645,64513,93310,4173,5044,32058,38992,725,841,5533,6538,654014,766028,65648,94923,7558,8986,33760,40915,1362,1638,58923,77927,54339,71604,2081,3043,1115,1398,425,540,134,190,829,1152,55060,72598,2404,3523,1550,1973,629,820,223,306
P,8,2012,75,1666521,748179,918342,646102,777096,60954,90058,4719,5772,29856,37208,776,944,5772,7264,651015,783145,62286,92014,8117,10012,31633,39295,1422,1831,693749,845477,595901,710039,58982,87283,3679,4471,29488,36647,663,789,5036,6248,600167,715198,60002,88809,6713,8200,31084,38499,1239,1580,54430,72865,50201,67057,1972,2775,1040,1301,368,561,113,155,736,1016,50848,67947,2284,3205,1404,1812,549,796,183,251
P,8,2012,76,1590925,707228,883697,611782,748261,57663,87398,4334,5444,27462,35017,684,844,5303,6733,616220,753831,58871,89264,7409,9433,29126,36917,1337,1592,655990,814334,564446,684303,55783,84797,3402,4228,27130,34536,589,715,4640,5755,568320,689025,56710,86242,6134,7704,28634,36214,1170,1389,51238,69363,47336,63958,1880,2601,932,1216,332,481,95,129,663,978,47900,64806,2161,3022,1275,1729,492,703,167,203
P,8,2012,77,1531477,671985,859492,583742,730297,53550,83502,4004,5190,25173,33188,634,780,4882,6535,587846,735688,54660,85217,6817,9022,26670,35097,1273,1538,623583,792270,538902,668275,51876,81017,3140,3990,24841,32706,552,644,4272,5638,542480,672892,52742,82361,5658,7378,26171,34394,1126,1309,48402,67222,44840,62022,1674,2485,864,1200,332,482,82,136,610,897,45366,62796,1918,2856,1159,1644,499,703,147,229
P,8,2012,78,1389212,603990,785222,525737,668191,47426,75903,3405,4490,22463,30023,600,720,4359,5895,529455,673136,48406,77479,5875,7901,23846,31799,1120,1402,561148,725261,485970,612801,46018,73687,2634,3452,22188,29589,508,619,3830,5113,489226,617074,46786,74920,4847,6469,23430,31166,981,1223,42842,59961,39767,55390,1408,2216,771,1038,275,434,92,101,529,782,40229,56062,1620,2559,1028,1432,416,633,139,179
