UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2017,26,4797384,2449999,2347385,1786276,1691184,386082,380137,37047,33773,161998,163031,7751,6932,70845,72328,1847900,1754252,415924,412588,59370,55728,189842,190943,14878,13920,1937529,1877686,1338644,1282520,359556,354647,21206,20047,156657,157673,5672,5130,55794,57669,1387016,1332730,382830,380481,36758,35551,180409,181384,11267,10681,512470,469699,447632,408664,26526,25490,15841,13726,5341,5358,2079,1802,15051,14659,460884,421522,33094,32107,22612,20177,9433,9559,3611,3239
P,7,2017,27,4787295,2437958,2349337,1785295,1694337,377224,377266,36426,33006,165066,169350,7921,7059,66026,68319,1842867,1754011,404263,407221,57185,54195,191552,195667,14601,13636,1929962,1888210,1340994,1293216,351186,351670,20502,19672,159718,164184,5706,5244,51856,54224,1386047,1340454,372094,375216,34918,34536,182331,186690,10951,10469,507996,461127,444301,401121,26038,25596,15924,13334,5348,5166,2215,1815,14170,14095,456820,413557,32169,32005,22267,19659,9221,8977,3650,3167
P,7,2017,28,4597855,2339075,2258780,1720723,1629599,350914,355820,34790,31095,163958,172071,7688,6725,61002,63470,1773865,1684855,375438,383135,54385,50694,188368,197127,13847,12951,1854953,1822556,1297257,1249754,326269,331592,19272,18466,158977,167009,5665,5050,47513,50685,1338514,1293731,344825,353167,32666,32366,179859,188561,10581,10015,484122,436224,423466,379845,24645,24228,15518,12629,4981,5062,2023,1675,13489,12785,435351,391124,30613,29968,21719,18328,8509,8566,3266,2936
P,7,2017,29,4488599,2280217,2208382,1693489,1607112,327895,335130,34038,30405,159565,168844,7577,6690,57653,60201,1743492,1659568,350407,360757,52492,49125,183215,192729,13684,12663,1797775,1777614,1270193,1231559,304337,311580,18505,17756,154784,164056,5476,5027,44480,47636,1308610,1273009,321116,331419,30871,30861,174996,184537,10269,9821,482442,430768,423296,375553,23558,23550,15533,12649,4781,4788,2101,1663,13173,12565,434882,386559,29291,29338,21621,18264,8219,8192,3415,2842
P,7,2017,30,4410087,2239257,2170830,1674808,1586693,313178,323215,32914,29380,156854,166853,7436,6605,54067,58084,1721741,1637306,334276,347667,50667,47971,178843,189812,13053,12278,1764638,1745075,1257384,1215061,290534,300245,17804,17107,152097,162216,5318,4877,41501,45569,1293181,1254636,306088,318977,29723,30003,170903,181921,9811,9385,474619,425755,417424,371632,22644,22970,15110,12273,4757,4637,2118,1728,12566,12515,428560,382670,28188,28690,20944,17968,7940,7891,3242,2893
P,7,2017,31,4423653,2243713,2179940,1686943,1601155,305960,318865,32670,29349,158055,168426,7519,6661,52566,55484,1732505,1649192,325910,341802,50173,47567,179465,190364,13212,12292,1764485,1752779,1265218,1227563,283223,295987,17111,16859,153327,163906,5342,5031,40264,43433,1299940,1265003,297803,313496,28848,29646,171586,182620,9868,9547,479228,427161,421725,373592,22737,22878,15559,12490,4728,4520,2177,1630,12302,12051,432565,384189,28107,28306,21325,17921,7879,7744,3344,2745
P,7,2017,32,4453059,2251116,2201943,1698519,1620208,303119,318620,32079,29392,159253,172286,7402,6638,50744,54799,1742467,1667749,321977,340559,49335,47695,179994,194264,12982,12257,1769696,1770742,1274145,1242775,280771,295708,16687,16830,154589,167799,5209,5013,38295,42617,1307062,1279579,294258,312083,28080,29607,172195,186634,9603,9499,481420,431201,424374,377433,22348,22912,15392,12562,4664,4487,2193,1625,12449,12182,435405,388170,27719,28476,21255,18088,7799,7630,3379,2758
P,7,2017,33,4312003,2171135,2140868,1639778,1575196,287004,306815,31297,28712,157643,170965,7078,6449,48335,52731,1681532,1620851,304804,327344,47986,46704,177531,192398,12386,12011,1706536,1718112,1229963,1204677,265680,284900,16250,16286,153039,166680,5055,4785,36549,40784,1261326,1239827,278402,300077,27338,28795,169932,184925,9238,9219,464599,422756,409815,370519,21324,21915,15047,12426,4604,4285,2023,1664,11786,11947,420206,381024,26402,27267,20648,17909,7599,7473,3148,2792
P,7,2017,34,4372964,2197015,2175949,1664043,1603354,288936,311505,31705,29223,156379,172329,7170,6652,48782,52886,1706231,1648967,306731,332017,48611,47639,176348,193629,12554,12258,1726031,1744310,1248011,1225590,267688,288559,16320,16489,151840,167900,5156,4961,37016,40811,1279771,1260597,280364,303681,27707,29264,168802,186067,9429,9424,470984,431639,416032,377764,21248,22946,15385,12734,4539,4429,2014,1691,11766,12075,426460,388370,26367,28336,20904,18375,7546,7562,3125,2834
P,7,2017,35,4364794,2187816,2176978,1660428,1606001,287018,312242,31088,28494,154715,172084,7247,6545,47320,51612,1701318,1650435,304156,332491,47970,46734,173811,192555,12530,12021,1718581,1742406,1246018,1224707,265712,289656,16035,15787,150122,167522,5192,4811,35502,39923,1276432,1258891,277827,304656,27260,28556,166166,184952,9366,9193,469235,434572,414410,381294,21306,22586,15053,12707,4593,4562,2055,1734,11818,11689,424886,391544,26329,27835,20710,18178,7645,7603,3164,2828
P,7,2017,36,4310766,2156849,2153917,1642782,1592507,283466,310396,30131,28469,146970,165846,7024,6141,46476,50558,1682715,1636148,300372,330334,46857,46391,165661,185620,12233,11493,1696269,1724598,1235610,1215869,262859,287993,15393,15974,142361,161403,5020,4496,35026,38863,1265470,1249187,274835,302602,26624,28422,158175,178267,9132,8811,460580,429319,407172,376638,20607,22403,14738,12495,4609,4443,2004,1645,11450,11695,417245,386961,25537,27732,20233,17969,7486,7353,3101,2682
P,7,2017,37,4389011,2204025,2184986,1675167,1610729,295532,321462,31117,28752,148925,167285,7146,6421,46138,50337,1714938,1654040,312242,341248,48220,46856,167194,186948,12343,11843,1726837,1747807,1253595,1226650,274021,298829,15803,16097,144217,162810,4990,4782,34211,38639,1282819,1259632,285620,313296,27144,28779,159441,179474,9100,9130,477188,437179,421572,384079,21511,22633,15314,12655,4708,4475,2156,1639,11927,11698,432119,394408,26622,27952,21076,18077,7753,7474,3243,2713
P,7,2017,38,4113249,2055506,2057743,1565326,1517843,272376,301480,28601,26558,140494,159462,6255,5829,42454,46571,1601852,1557850,287680,319513,44269,43492,157326,177724,11083,10768,1620529,1648965,1180354,1159034,252911,280180,14840,14669,136324,155301,4408,4279,31692,35502,1207356,1189316,263586,293151,25269,26420,150524,170781,8222,8236,434977,408778,384972,358809,19465,21300,13761,11889,4170,4161,1847,1550,10762,11069,394496,368534,24094,26362,19000,17072,6802,6943,2861,2532
P,7,2017,39,4029771,2010980,2018791,1538762,1495916,261857,290853,27756,26442,135779,155173,6037,5501,40789,44906,1573723,1534311,276327,308073,43036,43117,152103,172828,10440,10184,1579267,1611523,1155579,1137431,243172,270324,14271,14600,131681,150937,4318,4064,30246,34167,1181197,1166391,253188,282645,24437,26206,145339,165940,7786,7839,431713,407268,383183,358485,18685,20529,13485,11842,4098,4236,1719,1437,10543,10739,392526,367920,23139,25428,18599,16911,6764,6888,2654,2345
P,7,2017,40,3984709,1981889,2002820,1517697,1484043,256655,288237,27716,26156,134796,155417,5876,5536,39149,43431,1551357,1521080,270422,304662,42667,42565,150261,172507,10202,10201,1557644,1596571,1140787,1125473,238690,267962,14459,14777,130557,151296,4138,4039,29013,33024,1165437,1153391,248071,279715,24542,26259,143482,165693,7530,7750,424245,406249,376910,358570,17965,20275,13257,11379,4239,4121,1738,1497,10136,10407,385920,367689,22351,24947,18125,16306,6779,6814,2672,2451
P,7,2017,41,3865099,1922469,1942630,1470152,1440107,247012,276995,26736,25196,135527,154436,5460,5227,37582,40669,1502470,1474711,259857,292212,41210,40809,150534,170491,9664,9529,1507163,1543018,1100512,1086647,229663,257281,13772,13933,131510,150348,3911,3840,27795,30969,1124133,1112750,238297,268132,23490,24918,144151,163941,7234,7300,415306,399612,369640,353460,17349,19714,12964,11263,4017,4088,1549,1387,9787,9700,378337,361961,21560,24080,17720,15891,6383,6550,2430,2229
P,7,2017,42,3980583,1983269,1997314,1521338,1485175,253669,283904,26818,25603,140033,158106,5675,5071,35736,39455,1551752,1518687,265778,298344,40908,40853,154280,173799,9691,9177,1564519,1595664,1146773,1128114,236880,265126,13833,14307,136044,154138,4114,3760,26875,30219,1169376,1153503,245292,275388,23445,25066,148193,167605,7350,7068,418750,401650,374565,357061,16789,18778,12985,11296,3989,3968,1561,1311,8861,9236,382376,365184,20486,22956,17463,15787,6087,6194,2341,2109
P,7,2017,43,3852948,1911819,1941129,1466860,1444012,243185,274895,26034,24653,136674,154940,5117,4954,33949,37675,1495737,1475808,254591,288648,39544,39470,150230,169872,8952,8957,1514542,1553847,1110758,1098834,227668,257006,13496,13964,133094,151209,3762,3667,25764,29167,1132435,1123169,235588,266984,22889,24630,144724,164063,6879,6905,397277,387282,356102,345178,15517,17889,12538,10689,3580,3731,1355,1287,8185,8508,363302,352639,19003,21664,16655,14840,5506,5809,2073,2052
P,7,2017,44,3907727,1932565,1975162,1481987,1469390,249681,283054,25644,25023,136579,155675,5089,4849,33585,37171,1510444,1500740,260591,296482,39243,39901,150091,170402,8865,8746,1543677,1591663,1133104,1127505,234518,265457,13591,14296,133034,151892,3769,3628,25661,28885,1154603,1151585,242121,275218,23141,25159,144726,164579,6831,6796,388888,383499,348883,341885,15163,17597,12053,10727,3545,3783,1320,1221,7924,8286,355841,349155,18470,21264,16102,14742,5365,5823,2034,1950
P,7,2017,45,4079440,2020101,2059339,1561767,1545723,258209,291932,26100,25020,135598,154627,5023,4813,33404,37224,1589946,1577071,268885,305056,40071,40442,148807,169117,8804,8780,1635599,1680282,1216471,1207359,243401,274747,14127,14553,132006,151010,3715,3572,25879,29041,1238029,1231532,251028,284259,24237,25910,143440,163603,6792,6824,384502,379057,345296,338364,14808,17185,11973,10467,3592,3617,1308,1241,7525,8183,351917,345539,17857,20797,15834,14532,5367,5514,2012,1956
P,7,2017,46,4307778,2131419,2176359,1666061,1651943,267276,304777,26428,25910,132416,150649,5025,4900,34213,38180,1695014,1684101,278122,318106,41063,42052,145725,165177,8994,9134,1750373,1799598,1323810,1316045,252599,287588,14743,15190,128808,147028,3700,3670,26713,30077,1346191,1341113,260334,297363,25513,27353,140339,159583,6935,7169,381046,376761,342251,335898,14677,17189,11685,10720,3608,3621,1325,1230,7500,8103,348823,342988,17788,20743,15550,14699,5386,5594,2059,1965
P,7,2017,47,4357854,2164106,2193748,1696193,1673095,269789,301973,26514,25684,132757,150963,5182,5019,33671,37014,1724631,1704057,280397,314755,41112,41704,145573,165055,9207,9235,1781137,1823336,1352437,1342307,254916,285431,14570,15404,129192,147275,3873,3827,26149,29092,1374254,1366395,262466,294796,25283,27432,140229,159372,7202,7309,382969,370412,343756,330788,14873,16542,11944,10280,3565,3688,1309,1192,7522,7922,350377,337662,17931,19959,15829,14272,5344,5683,2005,1926
P,7,2017,48,4126090,2044388,2081702,1609951,1596466,249150,280456,25129,24263,124442,141777,4694,4694,31022,34046,1636207,1624990,258493,291822,39052,39517,136224,154520,8280,8476,1688773,1736103,1290183,1287810,235496,264983,14256,14600,121247,138399,3517,3545,24074,26766,1310353,1310005,242015,273157,24536,26146,131435,149448,6465,6677,355615,345599,319768,308656,13654,15473,10873,9663,3195,3378,1177,1149,6948,7280,325854,314985,16478,18665,14516,13371,4789,5072,1815,1799
P,7,2017,49,4036772,1997693,2039079,1571942,1561408,249825,281659,24419,23671,117781,135436,4545,4563,29181,32342,1596412,1588282,258579,292388,37801,38390,128812,147423,7949,8425,1651572,1702461,1260912,1260193,236205,266574,13749,14541,114729,132292,3364,3438,22613,25423,1279605,1281045,242278,274304,23724,25776,124249,142638,6197,6662,346121,336618,311030,301215,13620,15085,10670,9130,3052,3144,1181,1125,6568,6919,316807,307237,16301,18084,14077,12614,4563,4785,1752,1763
P,7,2017,50,4036926,1991109,2045817,1578375,1580362,247228,281160,23737,23634,109026,124817,4556,4522,28187,31322,1602039,1606380,255586,291783,36980,38217,119404,135950,7936,8176,1660515,1721286,1280830,1290088,234402,266439,13832,14816,106043,121837,3412,3418,21996,24688,1299059,1310331,240204,274146,23799,25992,115011,131447,6260,6492,330594,324531,297545,290274,12826,14721,9905,8818,2983,2980,1144,1104,6191,6634,302980,296049,15382,17637,13181,12225,4393,4503,1676,1684
