UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2013,58,4175265,2021310,2153955,1660741,1732192,226633,265451,19389,20475,88745,107736,3150,3361,22652,24740,1679413,1752302,232466,272792,32025,34492,96235,115445,5805,6197,1814758,1933882,1474306,1533705,218377,256205,13489,14925,86979,105771,2594,2757,19013,20519,1489829,1550140,222733,261758,24128,26696,93672,112526,4895,5200,206552,220073,186435,198487,8256,9246,5900,5550,1766,1965,556,604,3639,4221,189584,202162,9733,11034,7897,7796,2563,2919,910,997
P,8,2013,59,4024118,1938046,2086072,1601841,1686567,211273,252320,17905,19240,83255,101620,2890,3133,20882,23192,1619211,1705397,216571,259135,29833,32723,89982,108554,5182,5809,1749959,1882027,1431845,1502175,203636,243893,12693,14232,81733,99792,2395,2568,17657,19367,1446409,1517696,207603,249070,22872,25651,87731,105903,4407,4896,188087,204045,169996,184392,7637,8427,5212,5008,1522,1828,495,565,3225,3825,172802,187701,8968,10065,6961,7072,2251,2651,775,913
P,8,2013,60,3864201,1855702,2008499,1541797,1632762,195834,236278,16724,17927,79064,96742,2757,2891,19526,21899,1557998,1650634,200629,242587,27927,30747,85356,103349,4963,5400,1682171,1818203,1384973,1460561,188874,228330,11905,13367,77587,95116,2309,2408,16523,18421,1398581,1475403,192442,233190,21462,24299,83211,100922,4233,4600,173531,190296,156824,172201,6960,7948,4819,4560,1477,1626,448,483,3003,3478,159417,175231,8187,9397,6465,6448,2145,2427,730,800
P,8,2013,61,3730926,1789525,1941401,1494178,1583316,183904,225144,15362,16887,75392,93187,2617,2793,18072,20074,1509126,1599728,188435,230868,25873,28899,81066,99009,4737,5098,1628920,1763923,1348671,1422707,177579,217669,11109,12627,74037,91641,2210,2347,15314,16932,1361221,1436383,180990,222077,20086,22950,79118,96755,4051,4332,160605,177478,145507,160609,6325,7475,4253,4260,1355,1546,407,446,2758,3142,147905,163345,7445,8791,5787,5949,1948,2254,686,766
P,8,2013,62,3604865,1722131,1882734,1438531,1534098,178560,221332,14792,16169,70726,89408,2374,2564,17148,19163,1452713,1549706,182822,226967,24997,27748,75947,94794,4350,4747,1568322,1712110,1298885,1379749,172536,214172,10824,12042,69488,87868,2027,2159,14562,16120,1310817,1392694,175755,218529,19583,21993,74150,92563,3774,4049,153809,170624,139646,154349,6024,7160,3968,4127,1238,1540,347,405,2586,3043,141896,157012,7067,8438,5414,5755,1797,2231,576,698
P,8,2013,63,3518397,1679556,1838841,1397740,1494319,173786,214725,14449,15519,74496,93261,2422,2509,16663,18508,1411507,1509283,177989,220178,24397,26526,79537,98700,4349,4685,1532585,1672121,1264405,1343242,167933,207596,10687,11745,73334,91801,2028,2133,14198,15604,1276049,1355712,171136,211794,19225,21218,77832,96539,3745,4020,146971,166720,133335,151077,5853,7129,3762,3774,1162,1460,394,376,2465,2904,135458,153571,6853,8384,5172,5308,1705,2161,604,665
P,8,2013,64,3423760,1631163,1792597,1370738,1471481,159976,200351,13592,14517,69137,86395,2322,2435,15398,17418,1383492,1485713,163689,205353,22884,25139,73762,91219,4128,4404,1495776,1638724,1247650,1331587,154781,193980,10130,11081,68026,85141,1970,2064,13219,14871,1258525,1343631,157619,197896,18225,20369,72142,89376,3547,3787,135387,153873,123088,139894,5195,6371,3462,3436,1111,1254,352,371,2179,2547,124967,142082,6070,7457,4659,4770,1620,1843,581,617
P,8,2013,65,3379229,1608595,1770634,1362857,1466594,150656,190011,12690,13816,65640,81182,2098,2257,14654,16774,1375007,1480394,154257,194686,21586,24061,69934,85833,3780,4162,1480041,1623478,1245829,1332707,145702,184081,9571,10599,64612,79943,1775,1915,12552,14233,1256136,1344281,148499,187706,17290,19503,68428,84016,3276,3581,128554,147156,117028,133887,4954,5930,3119,3217,1028,1239,323,342,2102,2541,118871,136113,5758,6980,4296,4558,1506,1817,504,581
P,8,2013,66,3535948,1682782,1853166,1449911,1564763,142171,179953,12785,13450,61074,76168,2003,2005,14838,16827,1462327,1578748,145690,184616,22090,24014,65158,80606,3694,3811,1561108,1711824,1338928,1435817,137725,174368,9745,10464,60136,74992,1710,1698,12864,14485,1349642,1447747,140491,178071,17967,19748,63728,78916,3200,3310,121674,141342,110983,128946,4446,5585,3040,2986,938,1176,293,307,1974,2342,112685,131001,5199,6545,4123,4266,1430,1690,494,501
P,8,2013,67,2664480,1259982,1404498,1071280,1167612,112646,145872,9844,10830,52906,65095,1828,1817,11478,13272,1080875,1178538,115386,149490,16718,18718,56310,68950,3226,3402,1155317,1279907,975795,1054112,108637,140666,7327,8251,52126,64101,1577,1557,9855,11220,983997,1063254,110717,143451,13333,15039,55156,67479,2801,2971,104665,124591,95485,113500,4009,5206,2517,2579,780,994,251,260,1623,2052,96878,115284,4669,6039,3385,3679,1154,1471,425,431
P,8,2013,68,2566566,1206828,1359738,1025767,1129929,109024,143056,9250,10369,50322,62127,1601,1745,10864,12512,1034832,1140251,111608,146469,15759,17850,53508,65694,2990,3246,1107873,1242002,935302,1022279,105425,138383,6959,7964,49532,61216,1365,1490,9290,10670,942976,1031007,107391,141016,12613,14479,52367,64350,2597,2813,98955,117736,90465,107650,3599,4673,2291,2405,790,911,236,255,1574,1842,91856,109244,4217,5453,3146,3371,1141,1344,393,433
P,8,2013,69,2504062,1171244,1332818,1002807,1117348,101291,134353,8640,9674,46977,57815,1462,1571,10067,12057,1011230,1127294,103607,137711,14706,17013,49919,61112,2729,3034,1082131,1223154,921243,1016962,97915,130162,6592,7431,46349,56934,1272,1351,8760,10314,928521,1025403,99738,132799,11974,13846,48981,59833,2405,2657,89113,109664,81564,100386,3376,4191,2048,2243,628,881,190,220,1307,1743,82709,101891,3869,4912,2732,3167,938,1279,324,377
P,8,2013,70,2567728,1196235,1371493,1036112,1163959,97419,132520,8085,9251,43692,52657,1312,1416,9615,11690,1044217,1173684,99615,135673,14048,16469,46319,55759,2487,2768,1112670,1266075,959482,1067625,94297,128264,6320,7123,43043,51878,1151,1210,8377,9975,966544,1075873,95991,130662,11644,13469,45360,54580,2187,2419,83565,105418,76630,96334,3122,4256,1765,2128,649,779,161,206,1238,1715,77673,97811,3624,5011,2404,3000,959,1179,300,349
P,8,2013,71,2255991,1044358,1211633,898301,1020875,87352,119505,7299,8249,41600,51472,1146,1324,8660,10208,905496,1029349,89377,122233,12632,14543,44074,54229,2168,2463,968957,1116195,829092,933230,84536,115945,5718,6367,41056,50752,990,1105,7565,8796,835349,940471,86138,118082,10465,11911,43267,53191,1895,2130,75401,95438,69209,87645,2816,3560,1581,1882,544,720,156,219,1095,1412,70147,88878,3239,4151,2167,2632,807,1038,273,333
P,8,2013,72,2057107,943218,1113889,809757,936170,79479,112185,6690,7579,38429,47273,1084,1147,7779,9535,816277,944071,81235,114748,11429,13398,40711,49935,2022,2256,873407,1024354,745632,853865,76920,108799,5230,5958,37925,46596,956,973,6744,8163,751258,860589,78261,110788,9432,11056,39952,48922,1787,1954,69811,89535,64125,82305,2559,3386,1460,1621,504,677,128,174,1035,1372,65019,83482,2974,3960,1997,2342,759,1013,235,302
P,8,2013,73,1942204,885400,1056804,756762,885177,76209,108327,6303,7236,37692,45907,1047,1197,7387,8960,762915,892608,77911,110770,10688,12624,39970,48390,1938,2249,818231,969636,695087,805154,73767,104928,4865,5648,37170,45260,901,984,6441,7662,700436,811451,75089,106821,8735,10351,39215,47452,1703,1913,67169,87168,61675,80023,2442,3399,1438,1588,522,647,146,213,946,1298,62479,81157,2822,3949,1953,2273,755,938,235,336
P,8,2013,74,1824415,830449,993966,714520,838942,68852,98008,5473,6496,34212,41189,859,1108,6533,8223,720023,845762,70347,100184,9371,11428,36163,43517,1646,2112,768692,913124,657742,764570,66521,94886,4218,5080,33786,40600,735,948,5690,7040,662497,770397,67690,96542,7663,9400,35535,42645,1456,1817,61757,80842,56778,74372,2331,3122,1255,1416,426,589,124,160,843,1183,57526,75365,2657,3642,1708,2028,628,872,190,295
P,8,2013,75,1748710,787927,960783,680126,812980,63679,93731,5111,6299,31978,39207,844,1018,6189,7548,685316,819245,65092,95787,8824,10728,33836,41370,1552,1911,730548,883949,627237,742406,61640,90721,4016,4916,31564,38669,710,830,5381,6407,631725,747686,62737,92298,7305,8776,33224,40557,1331,1609,57379,76834,52889,70574,2039,3010,1095,1383,414,538,134,188,808,1141,53591,71559,2355,3489,1519,1952,612,813,221,302
P,8,2013,76,1615683,720612,895071,622310,757163,58092,87397,4545,5631,29303,36839,760,933,5602,7108,627083,763086,59382,89307,7841,9779,31029,38881,1387,1801,667732,823352,573558,691184,56164,84655,3529,4347,28945,36284,648,777,4888,6105,577701,696229,57150,86140,6472,7990,30499,38093,1209,1549,52880,71719,48752,65979,1928,2742,1016,1284,358,555,112,156,714,1003,49382,66857,2232,3167,1369,1789,530,788,178,252
P,8,2013,77,1537408,678620,858788,587041,726956,54731,84555,4157,5295,26888,34582,667,828,5136,6572,591343,732398,55901,86375,7129,9184,28504,36438,1300,1558,628937,790713,541152,664202,52904,81995,3253,4100,26566,34107,574,701,4488,5608,544900,668810,53798,83398,5891,7485,28027,35742,1139,1355,49683,68075,45889,62754,1827,2560,904,1195,322,475,93,127,648,964,46443,63588,2103,2977,1238,1699,477,696,161,203
P,8,2013,78,1474676,642045,832631,557703,707297,50599,80518,3827,5031,24590,32660,616,764,4710,6361,561669,712547,51667,82183,6540,8757,26036,34519,1231,1504,595248,766812,514348,646566,48980,78085,2992,3859,24269,32185,537,631,4122,5486,517805,651062,49814,79389,5419,7153,25555,33829,1090,1280,46797,65819,43355,60731,1619,2433,835,1172,321,475,79,133,588,875,43864,61485,1853,2794,1121,1604,481,690,141,224
P,8,2013,79,1332053,574244,757809,499739,644669,44606,72920,3242,4338,21889,29449,581,704,4187,5729,503313,649479,45543,74454,5612,7644,23223,31177,1080,1369,532969,699269,461431,590590,43245,70757,2500,3327,21624,29024,492,606,3677,4965,464558,594741,43978,71952,4621,6251,22820,30560,944,1196,41275,58540,38308,54079,1361,2163,742,1011,265,425,89,98,510,764,38755,54738,1565,2502,991,1393,403,617,136,173
P,8,2013,80,1273053,540235,732818,472263,625456,40611,68724,2979,4088,20125,28590,501,625,3756,5335,475451,629890,41455,70122,5086,7185,21359,30148,943,1301,503130,678204,437847,574897,39318,66718,2341,3197,19878,28214,432,539,3314,4639,440645,578729,39982,67829,4229,5950,21001,29607,834,1150,37105,54614,34416,50559,1293,2006,638,891,247,376,69,86,442,696,34806,51161,1473,2293,857,1235,358,541,109,151
P,8,2013,81,1220893,509944,710949,448980,611599,36313,63683,2611,3782,18149,26196,452,574,3439,5115,451910,615878,37101,65056,4518,6731,19268,27653,900,1196,474886,658794,416305,563304,35221,61800,2004,2917,17911,25837,388,499,3057,4437,418904,566986,35860,62913,3710,5525,18932,27133,792,1043,35058,52155,32675,48295,1092,1883,607,865,238,359,64,75,382,678,33006,48892,1241,2143,808,1206,336,520,108,153
P,8,2013,82,1156076,474949,681127,421269,590498,31708,57818,2269,3408,16171,24270,405,518,3127,4615,423938,594346,32403,59089,4000,6065,17222,25611,791,1058,442200,632200,390712,545140,30710,56110,1710,2573,15990,23958,350,440,2728,3979,393035,548432,31254,57102,3233,4913,16933,25139,695,929,32749,48927,30557,45358,998,1708,559,835,181,312,55,78,399,636,30903,45914,1149,1987,767,1152,289,472,96,129
P,8,2013,83,1112095,447059,665036,396144,576308,30130,56643,2211,3252,15326,23860,385,518,2863,4455,398580,580030,30775,57828,3829,5818,16230,25152,741,1044,416184,617568,367345,532154,29144,55056,1675,2491,15165,23562,341,437,2514,3868,369480,535371,29659,55976,3103,4773,15984,24713,662,905,30875,47468,28799,44154,986,1587,536,761,161,298,44,81,349,587,29100,44659,1116,1852,726,1045,246,439,79,139
P,8,2013,84,999410,393199,606211,350184,527957,25354,50538,1850,2659,12949,20614,327,471,2535,3972,352320,531257,25940,51652,3313,4951,13732,21724,639,948,366646,564758,325465,489426,24513,49096,1404,2031,12783,20350,285,404,2196,3451,327305,492271,24964,49990,2707,4061,13470,21339,555,834,26553,41453,24719,38531,841,1442,446,628,166,264,42,67,339,521,25015,38986,976,1662,606,890,262,385,84,114
P,8,2013,85,930312,356500,573812,318611,502051,22326,46424,1615,2502,11476,18723,242,389,2230,3723,320501,505149,22809,47432,2864,4648,12202,19776,530,869,333223,536287,296846,467238,21616,45088,1222,1905,11358,18488,205,324,1976,3244,298516,469908,22015,45893,2340,3819,12021,19428,466,749,23277,37525,21765,34813,710,1336,393,597,118,235,37,65,254,479,21985,35241,794,1539,524,829,181,348,64,120
P,8,2013,86,847338,316694,530644,283187,465781,19769,42216,1332,2284,10228,16722,210,328,1968,3313,284857,468571,20232,43104,2445,4211,10837,17645,438,721,296927,497675,264621,435189,19214,41023,1051,1758,10120,16511,179,277,1742,2917,266095,437632,19591,41738,2045,3495,10672,17336,384,628,19767,32969,18566,30592,555,1193,281,526,108,211,31,51,226,396,18762,30939,641,1366,400,716,165,309,54,93
P,8,2013,87,751918,272520,479398,243890,421465,17004,37934,1136,1956,8663,14772,166,318,1661,2953,245301,423942,17400,38768,2071,3632,9175,15575,365,669,255407,450135,227902,394259,16490,36936,855,1503,8561,14573,142,271,1457,2593,229135,396425,16805,37611,1691,3004,9015,15295,317,590,17113,29263,15988,27206,514,998,281,453,102,199,24,47,204,360,16166,27517,595,1157,380,628,160,280,48,79
P,8,2013,88,673244,235523,437721,210764,385929,14488,33732,985,1727,7727,13287,133,290,1426,2756,211973,388237,14815,34583,1773,3322,8189,13977,311,579,221221,412055,197391,362094,14075,32816,736,1333,7640,13113,111,254,1268,2445,198465,364133,14343,33530,1444,2777,8057,13727,273,509,14302,25666,13373,23835,413,916,249,394,87,174,22,36,158,311,13508,24104,472,1053,329,545,132,250,38,70
P,8,2013,89,585638,198780,386858,177972,342733,12061,28891,786,1498,6648,11300,122,229,1191,2207,178990,344582,12361,29529,1453,2787,7030,11889,246,478,186705,365483,166698,322894,11691,28125,592,1149,6568,11154,105,198,1051,1963,167596,324531,11930,28657,1191,2310,6911,11685,213,427,12075,21375,11274,19839,370,766,194,349,80,146,17,31,140,244,11394,20051,431,872,262,477,119,204,33,51
P,8,2013,90,494525,163705,330820,146458,293329,9855,24627,670,1177,5606,9589,96,184,1020,1914,147326,294916,10109,25194,1222,2296,5935,10072,221,411,153640,313074,137041,276794,9560,24001,503,917,5553,9488,79,160,904,1714,137809,278205,9766,24482,995,1939,5854,9920,188,369,10065,17746,9417,16535,295,626,167,260,53,101,17,24,116,200,9517,16711,343,712,227,357,81,152,33,42
P,8,2013,91,417445,132973,284472,119032,253132,7850,20827,508,997,4714,7747,70,180,799,1589,119719,254445,8063,21305,946,1902,4966,8159,167,378,125408,269669,111948,239356,7630,20310,397,783,4668,7647,58,155,707,1418,112552,240518,7799,20718,783,1601,4900,8022,141,336,7565,14803,7084,13776,220,517,111,214,46,100,12,25,92,171,7167,13927,264,587,163,301,66,137,26,42
P,8,2013,92,342712,105742,236970,95043,211058,6002,17127,373,817,3629,6469,60,132,635,1367,95584,212186,6181,17565,715,1607,3829,6809,138,293,100017,225157,89702,200077,5831,16727,277,638,3594,6397,48,117,565,1201,90183,201065,5987,17099,577,1345,3776,6693,114,262,5725,11813,5341,10981,171,400,96,179,35,72,12,15,70,166,5401,11121,194,466,138,262,53,116,24,31
P,8,2013,93,270704,79556,191148,70913,169248,4883,14639,292,647,2904,5457,57,96,507,1061,71338,170115,5022,14984,565,1247,3062,5724,123,231,75166,181607,66847,160356,4744,14312,217,511,2866,5402,46,82,446,944,67220,161122,4853,14607,460,1053,3009,5641,105,199,4390,9541,4066,8892,139,327,75,136,38,55,11,14,61,117,4118,8993,169,377,105,194,53,83,18,32
P,8,2013,94,192547,54123,138424,48138,122835,3388,10450,204,454,2046,3867,35,67,312,751,48396,123455,3477,10708,378,880,2138,4044,73,161,51252,131994,45472,116873,3293,10199,150,364,2030,3828,29,60,278,670,45703,117421,3372,10422,303,750,2112,3988,60,146,2871,6430,2666,5962,95,251,54,90,16,39,6,7,34,81,2693,6034,105,286,75,130,26,56,13,15
P,8,2013,95,154218,41290,112928,36888,100376,2439,8426,162,375,1519,3084,29,59,253,608,37100,100882,2517,8633,290,708,1596,3224,62,136,39071,107787,34835,95581,2364,8249,120,311,1508,3060,26,50,218,536,35018,96026,2425,8421,233,615,1577,3180,54,118,2219,5141,2053,4795,75,177,42,64,11,24,3,9,35,72,2082,4856,92,212,57,93,19,44,8,18
P,8,2013,96,109889,27918,81971,24728,72530,1752,6340,105,275,1154,2322,20,44,159,460,24859,72898,1796,6504,188,544,1204,2432,46,100,26469,78368,23383,69191,1698,6207,84,227,1145,2297,19,38,140,408,23499,69515,1734,6345,158,473,1189,2394,39,89,1449,3603,1345,3339,54,133,21,48,9,25,1,6,19,52,1360,3383,62,159,30,71,15,38,7,11
P,8,2013,97,79562,18874,60688,16605,53473,1223,4857,78,195,831,1784,15,34,122,345,16709,53759,1256,4985,141,375,865,1877,31,72,17849,57902,15649,50888,1196,4747,61,158,824,1771,13,28,106,310,15738,51147,1223,4857,118,322,853,1856,28,62,1025,2786,956,2585,27,110,17,37,7,13,2,6,16,35,971,2612,33,128,23,53,12,21,3,10
P,8,2013,98,57012,12789,44223,11143,38754,898,3736,49,150,599,1313,7,26,93,244,11221,38949,925,3831,96,285,626,1370,20,54,12071,42234,10481,36915,876,3658,35,121,594,1304,6,24,79,212,10548,37083,898,3736,74,241,616,1354,17,49,718,1989,662,1839,22,78,14,29,5,9,1,2,14,32,673,1866,27,95,22,44,10,16,3,5
P,8,2013,99,39227,8249,30978,7075,26918,634,2834,42,109,432,924,7,20,59,173,7124,27052,656,2907,70,194,453,972,12,41,7755,29524,6623,25576,618,2774,30,92,429,915,6,18,49,149,6663,25690,635,2833,55,169,446,957,11,38,494,1454,452,1342,16,60,12,17,3,9,1,2,10,24,461,1362,21,74,15,25,7,15,1,3
P,8,2013,100,65586,12224,53362,9975,45097,1207,5827,95,220,789,1820,25,49,133,349,10071,45364,1264,5993,171,393,840,1919,56,100,11308,50700,9166,42664,1168,5715,73,179,779,1803,21,43,101,296,9239,42891,1211,5853,131,326,815,1881,41,84,916,2662,809,2433,39,112,22,41,10,17,4,6,32,53,832,2473,53,140,40,67,25,38,15,16
P,9,2013,999,316738543,155965125,160773418,121785714,123959419,19998182,21789919,1978357,1937975,7998667,8783419,370465,356790,3833740,3945896,125177810,127430609,21645384,23534673,3214507,3239873,9408146,10201700,725029,716991,128532762,133983926,97567055,100362790,18749665,20489606,1154137,1184845,7732103,8515723,272039,265736,3057763,3165226,100269722,103142802,20053304,21879250,2049529,2147686,8926362,9717214,551528,551194,27432363,26789492,24218659,23596629,1248517,1300313,824220,753130,266564,267696,98426,91054,775977,780670,24908088,24287807,1592080,1655423,1164978,1092187,481784,484486,173501,165797
P,9,2013,0,3926075,2006952,1919123,1450853,1384056,301937,293609,32864,31404,96731,90823,5751,5444,118816,113787,1560242,1488720,365359,355109,57016,54609,140705,132337,14414,13591,1497709,1428607,1015109,964333,274414,267083,17576,16830,91449,85612,4035,3749,95126,91000,1103118,1048434,326017,317167,33503,32114,128067,120092,10376,9668,509243,490516,435744,419723,27523,26526,15288,14574,5282,5211,1716,1695,23690,22787,457124,440286,39342,37942,23513,22495,12638,12245,4038,3923
P,9,2013,1,3942031,2015021,1927010,1459752,1392480,302312,292911,33191,31989,96842,91832,5635,5369,117289,112429,1567663,1495900,364876,353334,57378,55176,140071,132891,14162,13497,1501010,1431766,1018996,967699,275163,266780,17616,17007,91622,86809,3923,3723,93690,89748,1105598,1050639,325955,315855,33545,32256,127593,120920,10164,9659,514011,495244,440756,424781,27149,26131,15575,14982,5220,5023,1712,1646,23599,22681,462065,445261,38921,37479,23833,22920,12478,11971,3998,3838
P,9,2013,2,3995531,2044654,1950877,1487544,1415235,305488,296153,32515,31382,95725,90798,5593,5271,117789,112038,1595942,1518264,368313,356158,57027,54835,138910,131646,14200,13400,1516766,1443487,1031443,977449,279135,270459,17928,17026,90601,85902,3872,3627,93787,89024,1118147,1059687,330051,319001,34019,32375,126402,119724,10145,9521,527888,507390,456101,437786,26353,25694,14587,14356,5124,4896,1721,1644,24002,23014,477795,458577,38262,37157,23008,22460,12508,11922,4055,3879
P,9,2013,3,4001804,2043095,1958709,1480461,1414462,305508,296205,32615,31625,99981,96221,5759,5563,118771,114633,1589871,1519912,369043,358073,57191,55550,143358,137647,14314,13723,1515003,1449314,1026640,976644,278233,269716,17442,17187,94352,90924,3900,3764,94436,91079,1114047,1060811,329608,319624,33459,32846,130293,125304,10153,9704,528092,509395,453821,437818,27275,26489,15173,14438,5629,5297,1859,1799,24335,23554,475824,459101,39435,38449,23732,22704,13065,12343,4161,4019
P,9,2013,4,3980670,2030361,1950309,1467123,1402529,306358,298747,32798,31811,101435,98408,6103,5952,116544,112862,1574243,1506266,368954,360196,56671,54618,144106,139096,14331,13978,1512566,1450531,1024772,975888,278012,271008,17428,16938,95425,92710,4101,3962,92828,90025,1110514,1059044,328870,320938,32926,31773,130822,126589,10130,9830,517795,499778,442351,426641,28346,27739,15370,14873,6010,5698,2002,1990,23716,22837,463729,447222,40084,39258,23745,22845,13284,12507,4201,4148
P,9,2013,5,4108501,2097264,2011237,1518008,1448246,317347,309203,33825,32500,105296,102049,6206,5987,116582,113252,1624991,1552223,380112,371120,57517,55613,147732,142581,14720,13899,1562687,1498656,1059661,1009264,288358,281345,17853,17420,99313,96310,4159,3987,93343,90330,1145686,1092554,339680,331838,33374,32383,134682,129979,10425,9794,534577,512581,458347,438982,28989,27858,15972,15080,5983,5739,2047,2000,23239,22922,479305,459669,40432,39282,24143,23230,13050,12602,4295,4105
P,9,2013,6,4144468,2116487,2027981,1538526,1468494,318624,309324,34476,33213,104803,100827,6197,6081,113861,110042,1643036,1569325,379572,368922,58229,56127,146147,140247,14529,14052,1578381,1510798,1076278,1024267,290014,281755,18061,17784,98854,95190,4168,4038,91006,87764,1160212,1105025,339759,330391,33632,32655,133172,127948,10288,9867,538106,517183,462248,444227,28610,27569,16415,15429,5949,5637,2029,2043,22855,22278,482824,464300,39813,38531,24597,23472,12975,12299,4241,4185
P,9,2013,7,4111989,2101645,2010344,1536479,1462608,311991,303480,34064,32697,103595,100488,6103,5814,109413,105257,1636803,1559098,369751,359697,57203,54885,143883,138632,14097,13392,1574601,1504090,1082226,1026405,284758,276896,18029,17561,97730,95118,4111,3871,87747,84239,1163026,1103940,332073,323015,33201,32070,131462,126918,10014,9431,527044,506254,454253,436203,27233,26584,16035,15136,5865,5370,1992,1943,21666,21018,473777,455158,37678,36682,24002,22815,12421,11714,4083,3961
P,9,2013,8,4099101,2093458,2005643,1538420,1463632,306755,298222,33611,32892,104215,103360,6088,5941,104369,101596,1634000,1556498,361181,351729,56233,54813,142816,140480,13633,13285,1576524,1509852,1091594,1035477,280298,272695,18000,17625,98715,98188,4133,4104,83784,81763,1168667,1110481,324988,316747,32875,32049,131064,129395,9693,9569,516934,495791,446826,428155,26457,25527,15611,15267,5500,5172,1955,1837,20585,19833,465333,446017,36193,34982,23358,22764,11752,11085,3940,3716
P,9,2013,9,4096207,2089981,2006226,1542675,1470781,303531,295164,32814,31931,104396,104711,5889,5661,100676,97978,1634744,1560378,355283,346018,54989,53577,142017,140771,13371,12859,1586738,1520883,1106261,1050598,278310,270650,17925,17243,98978,99549,4063,3912,81201,78931,1180849,1123026,320849,312561,32761,31747,130671,129867,9669,9232,503243,485343,436414,420183,25221,24514,14889,14688,5418,5162,1826,1749,19475,19047,453895,437352,34434,33457,22228,21830,11346,10904,3702,3627
P,9,2013,10,4077764,2079708,1998056,1539732,1468971,301688,293790,32371,31461,103693,104279,5779,5538,96445,94017,1627788,1554876,351001,342032,54291,52880,139377,139015,13038,12449,1586312,1520415,1111587,1054409,276916,270114,17611,16995,98434,99225,3980,3856,77784,75816,1182905,1123979,317583,309881,32315,31431,128449,128388,9382,9066,493396,477641,428145,414562,24772,23676,14760,14466,5259,5054,1799,1682,18661,18201,444883,430897,33418,32151,21976,21449,10928,10627,3656,3383
P,9,2013,11,4072784,2077340,1995444,1538972,1469053,307227,298954,32460,31250,100580,99760,5665,5502,92436,90925,1623257,1551786,354237,345862,54131,52759,134483,132555,12685,12277,1589109,1522736,1114298,1057991,282959,275462,17876,17170,95485,94927,3959,3824,74532,73362,1182513,1125068,321834,314205,32421,31701,123923,122429,9259,8931,488231,472708,424674,411062,24268,23492,14584,14080,5095,4833,1706,1678,17904,17563,440744,426718,32403,31657,21710,21058,10560,10126,3426,3346
P,9,2013,12,4143671,2114659,2029012,1564957,1493954,316822,307350,32364,31446,102617,101160,5639,5537,92260,89565,1648836,1575568,363786,353292,54472,52950,136316,133391,12661,12348,1626846,1557195,1140284,1083099,292459,284006,18112,17549,97620,96398,3947,3822,74424,72321,1208139,1149262,331220,322056,33172,32183,125976,123508,9218,8956,487813,471817,424673,410855,24363,23344,14252,13897,4997,4762,1692,1715,17836,17244,440697,426306,32566,31236,21300,20767,10340,9883,3443,3392
P,9,2013,13,4218210,2155883,2062327,1594655,1516362,328801,318632,33391,32137,102235,101051,5841,5566,90960,88579,1677523,1596700,374846,364163,55944,53989,134929,132557,12726,12338,1665233,1589780,1167016,1105048,304485,294980,18864,17977,97273,96276,4141,3915,73454,71584,1234133,1170201,342518,332668,34260,33028,124847,122723,9364,9021,490650,472547,427639,411314,24316,23652,14527,14160,4962,4775,1700,1651,17506,16995,443390,426499,32328,31495,21684,20961,10082,9834,3362,3317
P,9,2013,14,4154882,2124552,2030330,1579274,1501748,321640,310593,32455,31486,97344,95661,5751,5351,88088,85491,1659331,1579162,366101,354477,54701,53316,128627,125591,12723,11927,1649546,1572352,1165168,1102746,297961,287739,18527,17956,92485,91008,4077,3808,71328,69095,1230239,1165506,334872,324179,33980,33145,118760,115998,9351,8786,475006,457978,414106,399002,23679,22854,13928,13530,4859,4653,1674,1543,16760,16396,429092,413656,31229,30298,20721,20171,9867,9593,3372,3141
P,9,2013,15,4156545,2124529,2032016,1578642,1501510,323892,313163,32390,31424,98412,97152,5679,5405,85514,83362,1656074,1577212,366766,355464,54471,53111,128577,126093,12397,11734,1655229,1580539,1169109,1107883,300562,290722,18491,17955,93618,92462,4045,3844,69404,67673,1232154,1169556,336283,325970,33888,33212,119008,116735,9201,8681,469300,451477,409533,393627,23330,22441,13899,13469,4794,4690,1634,1561,16110,15689,423920,407656,30483,29494,20583,19899,9569,9358,3196,3053
