UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2015,9,4130887,2110642,2020245,1543439,1468634,311646,304595,33980,32734,106737,103810,6122,5901,108718,104571,1643121,1564498,368896,360256,57035,54815,146816,141850,14056,13458,1579995,1510621,1085374,1029120,284302,277876,18038,17569,100968,98488,4127,3981,87186,83587,1165620,1106052,331202,323431,33163,31967,134543,130202,10005,9518,530647,509624,458065,439514,27344,26719,15942,15165,5769,5322,1995,1920,21532,20984,477501,458446,37694,36825,23872,22848,12273,11648,4051,3940
P,7,2015,10,4118721,2102623,2016098,1543290,1469962,307980,299180,33583,32814,107638,106968,6088,5936,104044,101238,1638471,1562400,362083,352367,56284,54689,146227,144029,13672,13265,1582668,1517242,1093536,1038915,281470,273489,17980,17574,102096,101755,4139,4134,83447,81375,1170205,1113471,325749,317167,32891,31925,134495,132959,9748,9613,519955,498856,449754,431047,26510,25691,15603,15240,5542,5213,1949,1802,20597,19863,468266,448929,36334,35200,23393,22764,11732,11070,3924,3652
P,7,2015,11,4126769,2105201,2021568,1552804,1480924,305623,297327,32773,32075,107671,107675,5884,5659,100446,97908,1644692,1570471,357152,348162,54998,53768,145125,143702,13308,12848,1598213,1531423,1113014,1056077,280142,272708,17886,17293,102267,102578,4079,3914,80825,78853,1187275,1128435,322453,314529,32701,31884,133764,132879,9622,9228,506988,490145,439790,424847,25481,24619,14887,14782,5404,5097,1805,1745,19621,19055,457417,442036,34699,33633,22297,21884,11361,10823,3686,3620
P,7,2015,12,4096602,2088989,2007613,1543954,1474011,303851,295986,32501,31416,107082,107117,5861,5646,95740,93437,1631267,1559390,352754,343764,54361,52882,142530,141589,13134,12477,1591759,1525503,1112121,1055090,278905,272192,17614,16999,101834,102030,4048,3947,77237,75245,1182833,1124141,319170,311493,32295,31436,131714,130989,9484,9111,497230,482110,431833,418921,24946,23794,14887,14417,5248,5087,1813,1699,18503,18192,448434,435249,33584,32271,22066,21446,10816,10600,3650,3366
P,7,2015,13,4080092,2080713,1999379,1538624,1469005,309358,301060,32364,31119,102710,102171,5685,5528,91972,90496,1622491,1551309,356208,347798,53955,52695,136414,134718,12620,12294,1589832,1524079,1111552,1055641,284820,277242,17800,17129,97667,97331,3976,3839,74017,72897,1179306,1122254,323438,315750,32240,31688,125936,124630,9222,8941,490881,475300,427072,413364,24538,23818,14564,13990,5043,4840,1709,1689,17955,17599,443185,429055,32770,32048,21715,21007,10478,10088,3398,3353
P,7,2015,14,4182193,2134488,2047705,1575939,1503873,320835,311601,32540,31623,106907,105399,5707,5669,92560,89540,1660092,1585400,367833,357468,54772,53087,140763,137679,12754,12512,1639793,1569474,1145013,1087235,296154,287912,18233,17596,101891,100663,4047,3913,74455,72155,1212870,1153172,334767,325773,33337,32181,130389,127830,9338,9070,494695,478231,430926,416638,24681,23689,14307,14027,5016,4736,1660,1756,18105,17385,447222,432228,33066,31695,21435,20906,10374,9849,3416,3442
P,7,2015,15,4247757,2171852,2075905,1604792,1524873,331174,320216,33516,32167,105532,104309,5945,5596,90893,88744,1687543,1605275,377203,365969,56212,54214,138004,135733,12835,12353,1675220,1598794,1171712,1109355,306498,296339,18947,18038,100530,99556,4214,3962,73319,71544,1238665,1174386,344434,334055,34426,33167,127954,125930,9448,9064,496632,477111,433080,415518,24676,23877,14569,14129,5002,4753,1731,1634,17574,17200,448878,430889,32769,31914,21786,21047,10050,9803,3387,3289
P,7,2015,16,4181741,2137757,2043984,1585449,1507766,323674,313126,32456,31534,102168,100623,5799,5393,88211,85542,1665583,1585284,368015,356804,54756,53447,133642,130643,12829,11976,1656783,1580835,1165998,1104197,299612,290003,18476,17841,97226,95870,4089,3847,71382,69077,1231068,1166971,336333,326236,33971,33089,123713,120938,9440,8860,480974,463149,419451,403569,24062,23123,13980,13693,4942,4753,1710,1546,16829,16465,434515,418313,31682,30568,20785,20358,9929,9705,3389,3116
P,7,2015,17,4189330,2142168,2047162,1587007,1507235,326200,315633,32539,31636,105408,104117,5735,5416,85279,83125,1664235,1582646,368738,357621,54613,53238,135621,133176,12380,11739,1664902,1590509,1170156,1108785,302520,292979,18424,18084,100627,99391,4132,3859,69043,67411,1232868,1170146,337834,327831,33768,33276,126070,123841,9238,8691,477266,456653,416851,398450,23680,22654,14115,13552,4781,4726,1603,1557,16236,15714,431367,412500,30904,29790,20845,19962,9551,9335,3142,3048
P,7,2015,18,4211551,2152688,2058863,1594668,1515922,326157,316368,32457,31188,110768,108843,5700,5281,82938,81261,1669755,1589274,366721,356817,54578,53056,140496,137371,12263,11696,1676258,1605569,1178565,1119999,302617,294222,18294,17771,105979,104202,4076,3785,66727,65590,1239191,1179312,335907,327632,33635,33088,130991,128208,9085,8699,476430,453294,416103,395923,23540,22146,14163,13417,4789,4641,1624,1496,16211,15671,430564,409962,30814,29185,20943,19968,9505,9163,3178,2997
P,7,2015,19,4258892,2184559,2074333,1619671,1527141,327914,318271,32660,30986,116674,113395,5949,5543,81691,78997,1693497,1598405,367170,356932,55038,52840,146122,141481,12485,11926,1706791,1622086,1201487,1131552,304749,296384,18527,17673,111964,108732,4286,3956,65778,63789,1261089,1189252,337000,328217,34069,33017,136850,132404,9342,8939,477768,452247,418184,395589,23165,21887,14133,13313,4710,4663,1663,1587,15913,15208,432408,409153,30170,28715,20969,19823,9272,9077,3143,2987
P,7,2015,20,4363171,2245071,2118100,1657706,1553552,347407,333956,33445,31784,119983,115244,6177,5903,80353,77661,1729810,1623068,385431,371831,56313,53808,148971,142740,12946,12388,1758374,1661396,1231422,1154150,323539,311490,19185,18198,115051,110633,4463,4233,64714,62692,1289542,1210393,354657,342571,35330,33886,139666,133812,9706,9297,486697,456704,426284,399402,23868,22466,14260,13586,4932,4611,1714,1670,15639,14969,440268,412675,30774,29260,20983,19922,9305,8928,3240,3091
P,7,2015,21,4456653,2295837,2160816,1687616,1576413,364603,350187,34215,32688,124949,118755,6284,6080,78170,76693,1757363,1644791,400646,386769,57354,55367,153392,145922,13197,12646,1802106,1700787,1254290,1174061,340373,327408,19911,18915,120173,114079,4583,4431,62776,61893,1310336,1229307,369764,357459,36310,35170,144228,137002,9964,9531,493731,460029,433326,402352,24230,22779,14304,13773,4776,4676,1701,1649,15394,14800,447027,415484,30882,29310,21044,20197,9164,8920,3233,3115
P,7,2015,22,4528897,2337502,2191395,1712667,1594810,377085,359037,35614,33414,130497,124302,6554,6109,75085,73723,1779429,1660271,410894,393388,58581,56032,158056,150630,13267,12586,1838553,1731678,1274881,1192296,352213,336345,20651,19635,125744,119606,4732,4440,60332,59356,1328588,1245063,379679,364287,36932,35830,149226,141965,10015,9502,498949,459717,437786,402514,24872,22692,14963,13779,4753,4696,1822,1669,14753,14367,450841,415208,31215,29101,21649,20202,8830,8665,3252,3084
P,7,2015,23,4653780,2395260,2258520,1754745,1641610,383191,369026,37110,34174,139810,133923,6901,6323,73503,73464,1819657,1706363,414992,402241,60404,56769,167237,161177,13749,13071,1887490,1791865,1309649,1233987,357922,344994,21528,20290,134863,129027,4927,4600,58601,58967,1361402,1286037,383290,371776,38044,36463,158206,152166,10326,9810,507770,466655,445096,407623,25269,24032,15582,13884,4947,4896,1974,1723,14902,14497,458255,420326,31702,30465,22360,20306,9031,9011,3423,3261
P,7,2015,24,4741154,2427022,2314132,1778745,1679425,384251,376802,37092,33688,149273,145811,7629,6770,70032,71636,1839709,1741923,413752,409005,59326,55607,176620,173239,14684,13697,1922736,1853512,1338309,1278888,358172,351801,21327,20088,143962,140547,5559,4975,55407,57213,1386409,1328751,381413,377573,36926,35619,167256,163790,11097,10467,504286,460620,440436,400537,26079,25001,15765,13600,5311,5264,2070,1795,14625,14423,453300,413172,32339,31432,22400,19988,9364,9449,3587,3230
P,7,2015,25,4733238,2416694,2316544,1778915,1682974,375346,373709,36416,32873,152828,152336,7833,6969,65356,67683,1835906,1742103,402120,403434,57182,53998,178864,178250,14474,13485,1916514,1864370,1341558,1289792,349707,348609,20597,19700,147492,147256,5639,5159,51521,53854,1386358,1336734,370596,372140,35124,34580,169662,169371,10844,10325,500180,452174,437357,393182,25639,25100,15819,13173,5336,5080,2194,1810,13835,13829,449548,405369,31524,31294,22058,19418,9202,8879,3630,3160
P,7,2015,26,4545868,2318324,2227544,1714656,1619041,348799,352005,34787,30992,152282,156011,7519,6643,60281,62852,1767179,1673772,373042,379055,54349,50547,176214,180684,13639,12824,1841560,1799846,1297643,1246764,324597,328270,19379,18503,147305,151005,5515,4971,47121,50333,1338605,1290468,343128,349792,32844,32425,167713,172192,10382,9894,476764,427698,417013,372277,24202,23735,15408,12489,4977,5006,2004,1672,13160,12519,428574,383304,29914,29263,21505,18122,8501,8492,3257,2930
P,7,2015,27,4439776,2260010,2179766,1687554,1597018,325604,331453,34069,30304,148338,154795,7509,6588,56936,59608,1736965,1648971,347844,356836,52490,48979,171486,178308,13531,12510,1784922,1757113,1270676,1228660,302538,308406,18595,17786,143595,150063,5436,4925,44082,47273,1308799,1269824,319298,328194,31033,30904,163323,170187,10157,9668,475088,422653,416878,368358,23066,23047,15474,12518,4743,4732,2073,1663,12854,12335,428166,379147,28546,28642,21457,18075,8163,8121,3374,2842
P,7,2015,28,4364817,2219549,2145268,1669222,1577503,310604,319933,32953,29311,145879,154455,7405,6517,53486,57549,1715662,1627677,331443,344150,50666,47837,167516,177089,12997,12148,1752036,1727103,1258009,1212563,288486,297465,17902,17144,141155,149862,5291,4788,41193,45281,1293586,1251929,304002,316163,29848,30052,159614,169249,9743,9263,467513,418165,411213,364940,22118,22468,15051,12167,4724,4593,2114,1729,12293,12268,422076,375748,27441,27987,20818,17785,7902,7840,3254,2885
P,7,2015,29,4382652,2225604,2157048,1682219,1593145,303479,315911,32715,29334,147580,156998,7506,6580,52105,55080,1727393,1640832,323222,338646,50255,47513,168659,178737,13149,12183,1752903,1737004,1266242,1225836,281185,293510,17220,16913,142908,152498,5325,4952,40023,43295,1300789,1263181,295753,311024,29043,29731,160834,171030,9799,9439,472701,420044,415977,367309,22294,22401,15495,12421,4672,4500,2181,1628,12082,11785,426604,377651,27469,27622,21212,17782,7825,7707,3350,2744
P,7,2015,30,4416901,2235171,2181730,1695148,1613389,300844,315949,32169,29330,149370,162113,7329,6545,50311,54404,1738740,1660580,319540,337678,49434,47572,169796,183920,12860,12142,1759694,1757172,1276036,1241772,278913,293463,16844,16868,144748,157646,5131,4926,38022,42497,1308743,1278485,292381,309841,28279,29666,162041,176329,9472,9394,475477,424558,419112,371617,21931,22486,15325,12462,4622,4467,2198,1619,12289,11907,429997,382095,27159,27837,21155,17906,7755,7591,3388,2748
P,7,2015,31,4278378,2156345,2122033,1636293,1568727,284995,304153,31383,28626,148660,161876,6988,6329,48026,52322,1677764,1614014,302660,324482,48122,46581,168287,183099,12299,11874,1697652,1705682,1231779,1203815,264110,282626,16350,16325,144076,157601,4965,4687,36372,40628,1262988,1238837,276833,297802,27501,28865,160712,175648,9148,9104,458693,416351,404514,364912,20885,21527,15033,12301,4584,4275,2023,1642,11654,11694,414776,375177,25827,26680,20621,17716,7575,7451,3151,2770
P,7,2015,32,4342708,2184439,2158269,1661605,1597097,287136,309174,31859,29162,148371,163909,7065,6516,48403,52411,1703467,1642299,304782,329459,48771,47520,168083,184964,12412,12085,1718504,1733042,1250133,1224959,266222,286615,16452,16543,143842,159497,5057,4839,36798,40589,1281725,1259797,278896,301715,27877,29326,160545,177434,9286,9265,465935,425227,411472,372138,20914,22559,15407,12619,4529,4412,2008,1677,11605,11822,421742,382502,25886,27744,20894,18194,7538,7530,3126,2820
P,7,2015,33,4339541,2178051,2161490,1659748,1600650,285508,310215,31213,28474,147493,164489,7096,6461,46993,51201,1700341,1644725,302492,330273,48091,46681,166380,184729,12378,11908,1712701,1732845,1248785,1224604,264466,287957,16128,15865,142931,159955,5065,4728,35326,39736,1279048,1258642,276555,302950,27387,28656,158772,177166,9233,9081,465350,428645,410963,376046,21042,22258,15085,12609,4562,4534,2031,1733,11667,11465,421293,386083,25937,27323,20704,18025,7608,7563,3145,2827
P,7,2015,34,4291169,2149699,2141470,1643377,1588813,282210,308600,30308,28443,140643,159355,6892,6056,46269,50203,1683141,1632142,299002,328385,47052,46330,159191,178927,12092,11389,1692327,1717110,1238990,1216570,261870,286464,15534,16039,136069,154923,4915,4415,34949,38699,1268801,1249758,273859,301067,26798,28513,151747,171595,9018,8711,457372,424360,404387,372243,20340,22136,14774,12404,4574,4432,1977,1641,11320,11504,414340,382384,25143,27318,20254,17817,7444,7332,3074,2678
P,7,2015,35,4373998,2199051,2174947,1676396,1608187,294771,319988,31262,28774,143533,161603,7113,6307,45976,50088,1716005,1651297,311390,339671,48398,46876,161679,181096,12309,11696,1724640,1741888,1257266,1227821,273521,297596,15915,16172,138824,157136,4966,4674,34148,38489,1286427,1260693,285149,312048,27305,28877,153910,173634,9066,8987,474411,433059,419130,380366,21250,22392,15347,12602,4709,4467,2147,1633,11828,11599,429578,390604,26241,27623,21093,17999,7769,7462,3243,2709
P,7,2015,36,4101083,2052166,2048917,1566948,1515700,272077,300326,28746,26590,135886,154161,6226,5743,42283,46397,1603316,1555550,287281,318299,44452,43532,152589,172288,11043,10679,1619551,1644007,1184077,1160350,252795,279319,14962,14729,131690,150000,4389,4196,31638,35413,1211027,1190562,263482,292303,25447,26504,145763,165348,8193,8150,432615,404910,382871,355350,19282,21007,13784,11861,4196,4161,1837,1547,10645,10984,392289,364988,23799,25996,19005,17028,6826,6940,2850,2529
P,7,2015,37,4019634,2008887,2010747,1540776,1494092,261775,289844,27924,26476,131757,150116,5998,5493,40657,44726,1575621,1532331,276161,306982,43240,43162,147986,167654,10405,10159,1579177,1607228,1159443,1138916,243189,269624,14397,14656,127645,145885,4299,4057,30204,34090,1185025,1167817,253221,281961,24615,26292,141209,160771,7767,7815,429710,403519,381333,355176,18586,20220,13527,11820,4112,4231,1699,1436,10453,10636,390596,364514,22940,25021,18625,16870,6777,6883,2638,2344
P,7,2015,38,3977622,1981429,1996193,1520717,1482847,256704,287471,27919,26200,131188,150865,5869,5508,39032,43302,1554278,1519762,270405,303820,42915,42621,146548,167884,10184,10173,1558802,1593226,1145306,1127122,238862,267479,14595,14848,126938,146759,4130,4012,28971,33006,1169929,1155018,248262,279252,24723,26365,139758,161095,7506,7724,422627,402967,375411,355725,17842,19992,13324,11352,4250,4106,1739,1496,10061,10296,384349,364744,22143,24568,18192,16256,6790,6789,2678,2449
P,7,2015,39,3860152,1923132,1937020,1473631,1439636,247131,276170,26913,25266,132513,150229,5457,5184,37487,40535,1505845,1474111,259888,291285,41419,40882,147469,166242,9678,9484,1509072,1540338,1105019,1088625,229945,256766,13894,13998,128493,146170,3904,3795,27817,30984,1128647,1114740,238611,267640,23667,25022,141076,159726,7236,7250,414060,396682,368612,351011,17186,19404,13019,11268,4020,4059,1553,1389,9670,9551,377198,359371,21277,23645,17752,15860,6393,6516,2442,2234
P,7,2015,40,3978238,1985236,1993002,1525395,1485468,253949,283283,26977,25694,137552,154209,5667,5028,35696,39320,1555747,1518854,265987,297624,41107,40938,151792,169865,9702,9128,1567363,1593998,1151451,1130591,237365,264795,13945,14386,133551,150255,4097,3720,26954,30251,1174108,1156009,245824,275089,23611,25185,145701,163694,7352,7023,417873,399004,373944,354877,16584,18488,13032,11308,4001,3954,1570,1308,8742,9069,381639,362845,20163,22535,17496,15753,6091,6171,2350,2105
P,7,2015,41,3853177,1914537,1938640,1471743,1445141,243322,274695,26210,24733,134228,151575,5116,4944,33918,37552,1500574,1476817,254672,288352,39766,39550,147771,166464,8965,8950,1517580,1553342,1115694,1101578,228050,257039,13625,14037,130644,147852,3747,3662,25820,29174,1137411,1125918,235999,267032,23069,24738,142262,160670,6875,6902,396957,385298,356049,343563,15272,17656,12585,10696,3584,3723,1369,1282,8098,8378,363163,350899,18673,21320,16697,14812,5509,5794,2090,2048
P,7,2015,42,3911087,1936928,1974159,1488030,1471249,250179,283107,25855,25084,134168,152817,5076,4844,33620,37058,1516512,1502481,261071,296449,39519,39977,147682,167503,8845,8743,1547797,1592335,1138736,1130597,235212,265791,13731,14373,130618,149040,3744,3631,25756,28903,1160320,1154682,242868,275578,23353,25280,142304,161698,6795,6799,389131,381824,349294,340652,14967,17316,12124,10711,3550,3777,1332,1213,7864,8155,356192,347799,18203,20871,16166,14697,5378,5805,2050,1944
P,7,2015,43,4086682,2026846,2059836,1569239,1548552,259316,292129,26306,25080,133493,152189,5005,4803,33487,37083,1597474,1579766,269986,305167,40364,40507,146722,166608,8806,8767,1641528,1682253,1223066,1211243,244615,275187,14279,14633,129890,148588,3689,3566,25989,29036,1244706,1235411,252296,284716,24462,26034,141332,161120,6783,6814,385318,377583,346173,337309,14701,16942,12027,10447,3603,3601,1316,1237,7498,8047,352768,344355,17690,20451,15902,14473,5390,5488,2023,1953
P,7,2015,44,4320190,2141213,2178977,1675786,1656135,268879,305377,26671,25999,130582,148508,5009,4874,34286,38084,1704785,1688196,279716,318630,41407,42165,143884,162992,8993,9110,1758806,1803254,1332207,1320963,254270,288349,14905,15290,126950,144902,3681,3646,26793,30104,1354643,1346050,262041,298157,25750,27503,138470,157417,6927,7149,382407,375723,343579,335172,14609,17028,11766,10709,3632,3606,1328,1228,7493,7980,350142,342146,17675,20473,15657,14662,5414,5575,2066,1961
P,7,2015,45,4373333,2175590,2197743,1707094,1678307,271628,302730,26750,25775,131227,148975,5151,4989,33740,36967,1735579,1709218,282236,315458,41441,41836,144036,163028,9195,9206,1791271,1827900,1361997,1347857,256815,286325,14736,15507,127641,145282,3844,3794,26238,29135,1383880,1371972,264410,295728,25532,27593,138667,157348,7189,7278,384319,369843,345097,330450,14813,16405,12014,10268,3586,3693,1307,1195,7502,7832,351699,337246,17826,19730,15909,14243,5369,5680,2006,1928
P,7,2015,46,4143545,2056792,2086753,1621351,1602487,251037,281314,25364,24387,123281,139884,4663,4641,31096,34040,1647663,1630997,260385,292664,39384,39702,135055,152593,8260,8427,1699792,1741358,1300236,1293888,237408,265960,14424,14719,120066,136488,3493,3497,24165,26806,1320477,1316113,243971,274171,24785,26328,130242,147498,6451,6629,357000,345395,321115,308599,13629,15354,10940,9668,3215,3396,1170,1144,6931,7234,327186,314884,16414,18493,14599,13374,4813,5095,1809,1798
P,7,2015,47,4056884,2011449,2045435,1583963,1568046,252029,282980,24676,23828,116980,133695,4531,4500,29270,32386,1608494,1594940,260780,293725,38162,38627,128020,145655,7953,8370,1663901,1708889,1271518,1266869,238461,267966,13946,14662,113906,130540,3354,3393,22716,25459,1290285,1287737,244572,275725,24008,25960,123426,140851,6200,6623,347548,336546,312445,301177,13568,15014,10730,9166,3074,3155,1177,1107,6554,6927,318209,307203,16208,18000,14154,12667,4594,4804,1753,1747
P,7,2015,48,4061103,2007203,2053900,1592256,1588039,249800,282789,24034,23804,108255,123378,4541,4479,28317,31411,1616014,1614122,258173,293447,37409,38472,118646,134503,7945,8140,1674631,1729383,1292767,1297737,237054,268156,14039,14948,105254,120391,3391,3391,22126,24760,1311093,1318034,242905,275907,24114,26194,114227,129985,6262,6471,332572,324517,299489,290302,12746,14633,9995,8856,3001,2987,1150,1088,6191,6651,304921,296088,15268,17540,13295,12278,4419,4518,1683,1669
P,7,2015,49,4136154,2044967,2091187,1618707,1614915,259555,292128,24524,24139,109618,124426,4419,4433,28144,31146,1642035,1640709,267927,302342,38150,39141,119707,135444,7865,8111,1715247,1771159,1322155,1328641,246452,277742,14509,15389,106770,121382,3351,3432,22010,24573,1340127,1348745,252275,285119,24947,27020,115437,130830,6241,6497,329720,320028,296552,286274,13103,14386,10015,8750,2848,3044,1068,1001,6134,6573,301908,291964,15652,17223,13203,12121,4270,4614,1624,1614
P,7,2015,50,4384008,2164952,2219056,1721780,1724989,272574,305841,25487,25369,111425,126067,4668,4679,29018,32111,1745965,1751491,280911,316274,39747,41120,121837,137168,8211,8502,1833568,1896040,1423589,1435762,259548,291329,15523,16653,108515,123064,3606,3656,22787,25576,1442314,1456614,265373,298958,26403,29060,117551,132618,6565,6866,331384,323016,298191,289227,13026,14512,9964,8716,2910,3003,1062,1023,6231,6535,303651,294877,15538,17316,13344,12060,4286,4550,1646,1636
