UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2016,9,4177895,2134371,2043524,1548530,1477267,321712,311588,34756,33199,109669,105167,6279,6155,113425,110148,1652593,1578113,382319,371063,58324,56175,151111,144787,14579,14162,1589444,1519954,1080138,1026994,292800,283822,18055,17728,103652,99536,4262,4114,90537,87760,1163602,1107662,342108,332284,33469,32612,138100,132535,10378,9987,544927,523570,468392,450273,28912,27766,16701,15471,6017,5631,2017,2041,22888,22388,488991,470451,40211,38779,24855,23563,13011,12252,4201,4175
P,7,2016,10,4144184,2117362,2026822,1547069,1472168,312796,305782,34038,32776,108432,105391,6152,5946,108875,104759,1646884,1568189,370130,361538,57119,54887,148579,143521,14096,13520,1583272,1513981,1085931,1029740,285251,278937,18041,17568,102652,100056,4152,4020,87245,83660,1166218,1106725,332154,324499,33164,31963,136293,131848,10041,9571,534090,512841,461138,442428,27545,26845,15997,15208,5780,5335,2000,1926,21630,21099,480666,461464,37976,37039,23955,22924,12286,11673,4055,3949
P,7,2016,11,4131742,2109229,2022513,1546693,1473451,309231,300326,33647,32839,109302,108530,6124,5972,104232,101395,1642042,1566030,363444,353579,56387,54745,147951,145665,13717,13311,1585885,1520505,1093998,1039523,282499,274499,17980,17572,103751,103303,4166,4163,83491,81445,1170699,1114134,326780,318185,32887,31922,136201,134577,9782,9652,523344,502008,452695,433928,26732,25827,15667,15267,5551,5227,1958,1809,20741,19950,471343,451896,36664,35394,23500,22823,11750,11088,3935,3659
P,7,2016,12,4139869,2111926,2027943,1556296,1484285,306864,298574,32833,32107,109344,109223,5934,5703,100655,98051,1648376,1573949,358507,349457,55103,53823,146869,145339,13366,12905,1601432,1534666,1113414,1056602,281202,273777,17883,17292,103929,104112,4120,3948,80884,78935,1187723,1129020,323522,315604,32694,31882,135485,134501,9671,9274,510494,493277,442882,427683,25662,24797,14950,14815,5415,5111,1814,1755,19771,19116,460653,444929,34985,33853,22409,21941,11384,10838,3695,3631
P,7,2016,13,4110551,2096018,2014533,1547669,1477634,305074,297306,32582,31446,108817,108836,5917,5714,95959,93597,1635176,1563146,354089,345154,54490,52934,144345,143400,13206,12556,1595103,1528959,1112605,1055607,279933,273289,17622,16995,103544,103732,4101,4002,77298,75334,1183360,1124724,320199,312606,32297,31433,133493,132779,9551,9177,500915,485574,435064,422027,25141,24017,14960,14451,5273,5104,1816,1712,18661,18263,451816,438422,33890,32548,22193,21501,10852,10621,3655,3379
P,7,2016,14,4094975,2088194,2006781,1542563,1472830,310584,302382,32434,31152,104671,104170,5756,5574,92186,90673,1626619,1555287,357541,349210,54074,52757,138453,136798,12704,12352,1593356,1527759,1112037,1056125,285793,278349,17808,17122,99604,99320,4032,3878,74082,72965,1179839,1122791,324415,316859,32246,31679,127940,126693,9288,8993,494838,479022,430526,416705,24791,24033,14626,14030,5067,4850,1724,1696,18104,17708,446780,432496,33126,32351,21828,21078,10513,10105,3416,3359
P,7,2016,15,4199089,2143008,2056081,1580407,1508069,322164,312982,32615,31687,109293,107887,5783,5703,92746,89753,1664723,1589787,369252,358957,54882,53199,143231,140249,12841,12558,1643881,1573829,1145568,1087845,297214,289095,18222,17593,104253,103131,4109,3939,74515,72226,1213466,1153841,335829,326963,33322,32173,132822,130370,9410,9108,499127,482252,434839,420224,24950,23887,14393,14094,5040,4756,1674,1764,18231,17527,451257,435946,33423,31994,21560,21026,10409,9879,3431,3450
P,7,2016,16,4267129,2181895,2085234,1610176,1529404,332694,321812,33613,32253,108323,107135,5989,5639,91100,88991,1693111,1610016,378825,367661,56352,54343,140879,138693,12889,12419,1680076,1603892,1172509,1110107,307720,297717,18932,18041,103278,102352,4256,3997,73381,71678,1239508,1175241,345652,335447,34407,33176,130779,128852,9498,9121,501819,481342,437667,419297,24974,24095,14681,14212,5045,4783,1733,1642,17719,17313,453603,434775,33173,32214,21945,21167,10100,9841,3391,3298
P,7,2016,17,4205885,2150434,2055451,1592011,1512977,325336,314904,32556,31634,106115,104645,5828,5439,88588,85852,1672473,1590758,369824,358681,54913,53585,137795,134871,12888,12050,1663479,1587879,1167251,1105422,300939,291575,18456,17851,101136,99862,4116,3879,71581,69290,1232480,1168369,337683,327836,33950,33106,127816,125128,9493,8920,486955,467572,424760,407555,24397,23329,14100,13783,4979,4783,1712,1560,17007,16562,439993,422389,32141,30845,20963,20479,9979,9743,3395,3130
P,7,2016,18,4219260,2158118,2061142,1594390,1512877,328108,317506,32691,31746,111260,110010,5795,5476,85874,83527,1672115,1588620,370847,359637,54842,53401,141853,139326,12501,11834,1674575,1599776,1171992,1110211,304106,294622,18411,18100,106444,105270,4187,3906,69435,67667,1235013,1171766,339471,329506,33768,33298,132250,129970,9351,8772,483543,461366,422398,402666,24002,22884,14280,13646,4816,4740,1608,1570,16439,15860,437102,416854,31376,30131,21074,20103,9603,9356,3150,3062
P,7,2016,19,4246504,2172782,2073722,1604985,1521943,328696,318540,32651,31269,116983,114854,5850,5378,83617,81738,1680645,1595705,369482,359174,54903,53219,147109,143640,12485,11835,1689642,1615463,1182938,1121593,304865,296153,18312,17783,112133,110191,4195,3872,67199,65871,1243938,1181130,338236,329611,33710,33119,137531,134440,9273,8824,483140,458259,422047,400350,23831,22387,14339,13486,4850,4663,1655,1506,16418,15867,436707,414575,31246,29563,21193,20100,9578,9200,3212,3011
P,7,2016,20,4290822,2203068,2087754,1629646,1532928,330280,320222,32834,31045,121936,118514,6083,5662,82289,79383,1703980,1604510,369745,359048,55384,52982,151661,146788,12685,12080,1718976,1630728,1205827,1133043,306857,298129,18549,17669,117172,113823,4391,4054,66180,64010,1265752,1190905,339184,330005,34191,33041,142324,137677,9509,9072,484092,457026,423819,399885,23423,22093,14285,13376,4764,4691,1692,1608,16109,15373,438228,413605,30561,29043,21193,19941,9337,9111,3176,3008
P,7,2016,21,4391444,2259898,2131546,1664261,1558882,349010,335752,33572,31888,125874,120988,6313,5991,80868,78045,1736817,1628719,387236,373776,56624,53973,155063,148702,13119,12517,1767716,1670289,1233150,1155405,324894,313083,19181,18213,120909,116354,4568,4314,65014,62920,1291518,1211820,356080,344207,35423,33917,145703,139735,9837,9417,492182,461257,431111,403477,24116,22669,14391,13675,4965,4634,1745,1677,15854,15125,445299,416899,31156,29569,21201,20056,9360,8967,3282,3100
P,7,2016,22,4486099,2310214,2175885,1692159,1581749,365816,351747,34271,32772,133006,126380,6395,6160,78567,77077,1762228,1650452,402006,388468,57496,55522,161647,153768,13367,12762,1811326,1711146,1254293,1175172,341323,328759,19868,18920,128198,121680,4673,4503,62971,62112,1310478,1230588,370730,358829,36283,35188,152430,144812,10100,9635,498888,464739,437866,406577,24493,22988,14403,13852,4808,4700,1722,1657,15596,14965,451750,419864,31276,29639,21213,20334,9217,8956,3267,3127
P,7,2016,23,4560231,2352293,2207938,1717105,1600610,378228,360457,35639,33501,139186,133070,6691,6222,75444,74078,1784173,1666369,412193,394931,58661,56157,166941,159622,13430,12734,1848506,1743369,1275058,1193705,353090,337579,20604,19643,134408,128349,4859,4534,60487,59559,1328881,1246624,380558,365535,36873,35827,158075,150925,10163,9629,503787,464569,442047,406905,25138,22878,15035,13858,4778,4721,1832,1688,14957,14519,455292,419745,31635,29396,21788,20330,8866,8697,3267,3105
P,7,2016,24,4684184,2408423,2275761,1758942,1647743,384016,370575,37094,34229,147395,142949,7009,6445,73967,73820,1824258,1712789,415975,403901,60426,56846,175115,170462,13907,13229,1896187,1804378,1309899,1235783,358501,346348,21474,20285,142428,138027,5034,4711,58851,59224,1361851,1288031,383871,373167,37965,36449,166053,161423,10483,9956,512236,471383,449043,411960,25515,24227,15620,13944,4967,4922,1975,1734,15116,14596,462407,424758,32104,30734,22461,20397,9062,9039,3424,3273
P,7,2016,25,4771357,2439639,2331718,1783118,1685766,385221,378479,37073,33732,156037,154845,7714,6878,70476,72018,1844442,1748577,414918,410811,59358,55668,183649,182559,14805,13839,1930774,1866279,1338655,1280883,358893,353234,21264,20071,150699,149535,5642,5079,55621,57477,1386902,1330946,382171,379046,36840,35585,174239,173051,11207,10603,508865,465439,444463,404883,26328,25245,15809,13661,5338,5310,2072,1799,14855,14541,457540,417631,32747,31765,22518,20083,9410,9508,3598,3236
P,7,2016,26,4762350,2428540,2333810,1782896,1689189,376350,375396,36409,32942,159351,161210,7872,7027,65662,68046,1840155,1748625,403227,405242,57149,54106,185618,187366,14535,13576,1923921,1876808,1341555,1291699,350491,350045,20541,19684,154004,156079,5675,5214,51655,54087,1386456,1338826,371361,373593,34992,34563,176398,178430,10903,10413,504619,457002,441341,397490,25859,25351,15868,13258,5347,5131,2197,1813,14007,13959,453699,409799,31866,31649,22157,19543,9220,8936,3632,3163
P,7,2016,27,4574519,2329925,2244594,1718351,1624962,349915,353959,34821,31049,158586,164774,7600,6682,60652,63168,1771194,1679966,374319,381137,54401,50625,182753,189649,13731,12887,1849013,1812203,1297639,1248516,325506,329971,19336,18482,153610,159728,5593,5007,47329,50499,1338757,1292351,344070,351505,32768,32384,174258,181103,10480,9950,480912,432391,420712,376446,24409,23988,15485,12567,4976,5046,2007,1675,13323,12669,432437,387615,30249,29632,21633,18241,8495,8546,3251,2937
P,7,2016,28,4467038,2271279,2195759,1691181,1602626,326833,333473,34061,30359,154288,162726,7581,6648,57335,59927,1740920,1654853,349215,358987,52498,49066,177725,186431,13650,12595,1792127,1768617,1270731,1230247,303531,310172,18546,17775,149524,157965,5487,4984,44308,47474,1309021,1271572,320302,329995,30941,30896,169528,178274,10250,9752,479152,427142,420450,372379,23302,23301,15515,12584,4764,4761,2094,1664,13027,12453,431899,383281,28913,28992,21557,18170,8197,8157,3400,2843
P,7,2016,29,4390227,2230694,2159533,1672825,1582809,311936,321728,32947,29362,151723,161205,7427,6565,53836,57864,1719568,1633241,332908,346068,50683,47924,173587,184041,13038,12223,1759068,1737129,1257993,1214107,289537,299003,17853,17131,146983,156583,5305,4837,41397,45468,1293725,1253615,305076,317720,29785,30032,165664,176167,9785,9334,471626,422404,414832,368702,22399,22725,15094,12231,4740,4622,2122,1728,12439,12396,425843,379626,27832,28348,20898,17892,7923,7874,3253,2889
P,7,2016,30,4406010,2235987,2170023,1685361,1597897,304833,317543,32727,29349,153192,163290,7505,6629,52369,55315,1730756,1645784,324699,340381,50262,47547,174449,185165,13168,12248,1759473,1746025,1266021,1227073,282292,294886,17182,16884,148499,158774,5327,5000,40152,43408,1300663,1264499,296866,312410,28963,29689,166604,177437,9822,9504,476514,423998,419340,370824,22541,22657,15545,12465,4693,4516,2178,1629,12217,11907,430093,381285,27833,27971,21299,17858,7845,7728,3346,2744
P,7,2016,31,4437472,2244233,2193239,1697277,1617478,302174,317369,32135,29361,154721,167832,7362,6582,50564,54617,1741073,1664856,320961,339210,49403,47638,175320,189732,12928,12193,1765454,1764978,1275258,1242613,280024,294643,16759,16851,150069,163349,5164,4964,38180,42558,1308078,1279369,293503,311015,28174,29641,167536,182111,9547,9448,478779,428261,422019,374865,22150,22726,15376,12510,4652,4483,2198,1618,12384,12059,432995,385487,27458,28195,21229,17997,7784,7621,3381,2745
P,7,2016,32,4297419,2164972,2132447,1638620,1572407,286102,305561,31354,28677,153659,166897,7032,6391,48205,52514,1680259,1617873,303838,325985,48077,46655,173433,188211,12335,11937,1702990,1712607,1231151,1204415,264977,283835,16302,16311,149070,162616,5010,4739,36480,40691,1262462,1239494,277703,299009,27427,28833,165846,180748,9184,9157,461982,419840,407469,367992,21125,21726,15052,12366,4589,4281,2022,1652,11725,11823,417797,378379,26135,26976,20650,17822,7587,7463,3151,2780
P,7,2016,33,4360193,2192046,2168147,1663641,1600696,288176,310482,31810,29202,152745,168508,7111,6596,48563,52663,1705641,1646115,305886,330881,48701,47594,172583,189690,12472,12187,1723069,1739477,1249427,1225536,267054,287719,16390,16518,148208,164093,5107,4906,36883,40705,1281081,1260461,279718,302829,27783,29297,165038,182152,9355,9353,468977,428670,414214,375160,21122,22763,15420,12684,4537,4415,2004,1690,11680,11958,424560,385654,26168,28052,20918,18297,7545,7538,3117,2834
P,7,2016,34,4354983,2184363,2170620,1660922,1604039,286374,311349,31161,28499,151527,168777,7170,6519,47209,51437,1701703,1648318,303450,331518,48056,46731,170547,189144,12464,11982,1716585,1738574,1247784,1224981,265191,288901,16083,15835,146947,164225,5130,4783,35450,39849,1278150,1259108,277300,303903,27327,28621,162916,181555,9311,9151,467778,432046,413138,379058,21183,22448,15078,12664,4580,4552,2040,1736,11759,11588,423553,389210,26150,27615,20729,18110,7631,7589,3153,2831
P,7,2016,35,4303722,2154636,2149086,1643850,1591431,282949,309604,30243,28462,144221,163080,6976,6087,46397,50422,1683725,1634959,299805,329485,46978,46374,162857,182770,12177,11431,1695287,1721725,1237729,1216534,262473,287315,15476,16002,139619,158635,4981,4448,35009,38791,1267589,1249801,274467,301922,26722,28460,155377,175414,9082,8753,459349,427361,406121,374897,20476,22289,14767,12460,4602,4445,1995,1639,11388,11631,416136,385158,25338,27563,20256,17914,7480,7356,3095,2678
P,7,2016,36,4383721,2202674,2181047,1676285,1610057,295382,320826,31192,28778,146612,164780,7148,6364,46055,50242,1715975,1653294,312043,340574,48315,46887,164820,184370,12344,11768,1726542,1745583,1255639,1227515,273987,298318,15849,16134,141892,160306,4995,4726,34180,38584,1284832,1260456,285598,312785,27216,28833,157047,176900,9102,9059,476132,435464,420646,382542,21395,22508,15343,12644,4720,4474,2153,1638,11875,11658,431143,392838,26445,27789,21099,18054,7773,7470,3242,2709
P,7,2016,37,4108930,2054973,2053957,1566730,1517066,272386,301002,28682,26582,138541,157015,6244,5805,42390,46487,1603195,1556991,287645,318999,44371,43519,155327,175220,11069,10748,1620851,1646941,1182513,1159809,252981,279860,14908,14694,134356,152852,4402,4253,31691,35473,1209506,1190065,263670,292841,25373,26456,148513,168280,8218,8212,434122,407016,384217,357257,19405,21142,13774,11888,4185,4163,1842,1552,10699,11014,393689,366926,23975,26158,18998,17063,6814,6940,2851,2536
P,7,2016,38,4026413,2010862,2015551,1540337,1495422,261906,290454,27867,26464,133992,152875,6015,5505,40745,44831,1575260,1533754,276346,307638,43172,43149,150275,170478,10421,10181,1579887,1609917,1157848,1138363,243261,270066,14345,14631,129888,148643,4307,4070,30238,34144,1183459,1167308,253289,282397,24536,26256,143509,163598,7776,7839,430975,405634,382489,357059,18645,20388,13522,11833,4104,4232,1708,1435,10507,10687,391801,366446,23057,25241,18636,16893,6766,6880,2645,2342
P,7,2016,39,3983250,1982732,2000518,1519908,1484087,256762,287886,27830,26185,133242,153459,5883,5514,39107,43387,1553527,1521075,270498,304278,42805,42604,148670,170528,10208,10185,1558989,1595535,1143444,1126578,238862,267750,14527,14811,129002,149346,4140,4017,29014,33033,1168095,1154493,248259,279517,24636,26313,141888,163728,7528,7735,423743,404983,376464,357509,17900,20136,13303,11374,4240,4113,1743,1497,10093,10354,385432,366582,22239,24761,18169,16291,6782,6800,2680,2450
P,7,2016,40,3864101,1923667,1940434,1472317,1440298,247178,276593,26838,25245,134303,152501,5465,5202,37566,40595,1504608,1474836,259980,291748,41338,40851,149311,168541,9676,9501,1508701,1542060,1102904,1087834,229919,257040,13842,13963,130281,148425,3912,3814,27843,30984,1126558,1113955,238578,267901,23597,24966,142920,162007,7240,7268,414966,398374,369413,352464,17259,19553,12996,11282,4022,4076,1553,1388,9723,9611,378050,360881,21402,23847,17741,15885,6391,6534,2436,2233
P,7,2016,41,3980948,1985045,1995903,1523878,1485679,253873,283727,26896,25652,138994,156399,5675,5057,35729,39389,1554276,1519127,265954,298116,41005,40894,153243,172083,9702,9160,1566452,1595324,1149348,1129490,237191,265064,13886,14351,134999,152433,4108,3747,26920,30239,1171985,1154894,245627,275340,23523,25131,147156,165891,7353,7053,418593,400579,374530,356189,16682,18663,13010,11301,3995,3966,1567,1310,8809,9150,382291,364233,20327,22776,17482,15763,6087,6192,2349,2107
P,7,2016,42,3854654,1913912,1940742,1469898,1445034,243282,274919,26144,24686,135524,153534,5120,4955,33944,37614,1498763,1476769,254664,288624,39677,39505,149080,168448,8963,8960,1516426,1554120,1113480,1100330,227891,257144,13560,13997,131944,149805,3756,3671,25795,29173,1135183,1124671,235822,267129,22978,24681,143573,162646,6879,6911,397486,386622,356418,344704,15391,17775,12584,10689,3580,3729,1364,1284,8149,8441,363580,352098,18842,21495,16699,14824,5507,5802,2084,2049
P,7,2016,43,3910520,1935395,1975125,1485382,1470586,250063,283091,25753,25050,135478,154443,5084,4850,33635,37105,1513876,1501870,260976,296474,39398,39929,149005,169146,8855,8750,1546173,1592290,1136118,1129124,234971,265647,13667,14333,131928,150661,3759,3630,25730,28895,1157673,1153209,242608,275422,23259,25217,143631,163332,6816,6799,389222,382835,349264,341462,15092,17444,12086,10717,3550,3782,1325,1220,7905,8210,356203,348661,18368,21052,16139,14712,5374,5814,2039,1951
P,7,2016,44,4084848,2024572,2060276,1566199,1547527,258969,292115,26209,25054,134732,153630,5016,4806,33447,37144,1594409,1578799,269640,305188,40229,40475,147948,168082,8807,8771,1639326,1681724,1220167,1209492,244191,275023,14204,14592,131129,150023,3705,3566,25930,29028,1241764,1233656,251842,284536,24350,25969,142566,162581,6791,6813,385246,378552,346032,338035,14778,17092,12005,10462,3603,3607,1311,1240,7517,8116,352645,345143,17798,20652,15879,14506,5382,5501,2016,1958
P,7,2016,45,4315444,2137086,2178358,1671428,1654510,268174,305144,26560,25954,131651,149712,5018,4889,34255,38149,1700410,1686636,279020,318442,41244,42115,144955,164223,8995,9124,1755185,1801860,1328357,1318753,253526,288020,14825,15237,128029,146096,3692,3659,26756,30095,1350769,1343835,261282,297814,25633,27423,139555,158634,6935,7160,381901,376498,343071,335757,14648,17124,11735,10717,3622,3616,1326,1230,7499,8054,349641,342801,17738,20628,15611,14692,5400,5589,2060,1964
P,7,2016,46,4366901,2170556,2196345,1702068,1676146,270804,302395,26631,25737,132170,150057,5165,5001,33718,37009,1730539,1707098,281409,315163,41277,41783,144994,164133,9204,9220,1786814,1825976,1357540,1345312,255952,285919,14655,15459,128596,146360,3859,3807,26212,29119,1379405,1369418,263529,295304,25412,27517,139642,158445,7199,7292,383742,370369,344528,330834,14852,16476,11976,10278,3574,3697,1306,1194,7506,7890,351134,337680,17880,19859,15865,14266,5352,5688,2005,1928
P,7,2016,47,4136270,2051342,2084928,1616051,1599947,250243,280987,25250,24342,124034,140929,4690,4665,31074,34058,1642348,1628476,259592,292356,39223,39634,135824,153655,8284,8447,1694877,1739218,1295462,1291140,236593,265561,14348,14664,120827,137542,3515,3523,24132,26788,1315678,1313350,243135,273755,24668,26244,131020,148569,6471,6654,356465,345710,320589,308807,13650,15426,10902,9678,3207,3387,1175,1142,6942,7270,326670,315126,16457,18601,14555,13390,4804,5086,1813,1793
P,7,2016,48,4047928,2005122,2042806,1578315,1564997,251006,282426,24559,23761,117466,134698,4541,4539,29235,32385,1602823,1591901,259759,293171,38003,38522,128503,146680,7952,8409,1658188,1706110,1266477,1263723,237419,267364,13853,14603,114405,131548,3361,3425,22673,25447,1285212,1284590,243515,275108,23878,25867,123926,141880,6198,6651,346934,336696,311838,301274,13587,15062,10706,9158,3061,3150,1180,1114,6562,6938,317611,307311,16244,18063,14125,12655,4577,4800,1754,1758
P,7,2016,49,4050475,2000014,2050461,1585959,1584547,248640,282048,23902,23723,108702,124246,4540,4510,28271,31387,1609685,1610616,257014,292696,37212,38355,119100,135388,7934,8166,1668104,1725786,1287137,1294106,235850,267383,13941,14885,105707,121260,3392,3411,22077,24741,1305427,1314393,241680,275117,23965,26103,114692,130872,6258,6487,331910,324675,298822,290441,12790,14665,9961,8838,2995,2986,1148,1099,6194,6646,304258,296223,15334,17579,13247,12252,4408,4516,1676,1679
P,7,2016,50,4122949,2036098,2086851,1611067,1610942,258121,291242,24365,24049,110037,125086,4439,4446,28069,31086,1634342,1636690,266477,301437,37925,38999,120118,136098,7872,8117,1707522,1766752,1315637,1324631,244979,276793,14400,15318,107195,122050,3373,3442,21938,24518,1333555,1344695,250771,284141,24785,26905,115859,131496,6253,6499,328576,320099,295430,286311,13142,14449,9965,8731,2842,3036,1066,1004,6131,6568,300787,291995,15706,17296,13140,12094,4259,4602,1619,1618
