UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,7,2011,15,4158280,2129048,2029232,1593277,1508786,320897,311658,32216,30724,97343,94936,5634,5307,79681,77821,1665387,1579059,359415,349867,54215,52399,125700,122337,11984,11589,1672000,1592147,1193295,1126751,298889,290521,18504,17664,92763,90370,4011,3741,64538,63100,1251910,1183920,330933,322263,33935,32984,116604,113392,8893,8625,457048,437085,399982,382035,22008,21137,13712,13060,4580,4566,1623,1566,15143,14721,413477,395139,28482,27604,20280,19415,9096,8945,3091,2964
P,7,2011,16,4246693,2178470,2068223,1624406,1533571,339422,326864,32958,31483,98103,94447,5690,5526,77891,76332,1694403,1601967,376572,364226,55201,53258,125860,121224,12233,11881,1714964,1627976,1218581,1148840,316784,305215,19100,18166,93312,89956,4048,3886,63139,61913,1275437,1204476,347600,336176,34949,33792,116768,112458,9082,8830,463506,440247,405825,384731,22638,21649,13858,13317,4791,4491,1642,1640,14752,14419,418966,397491,28972,28050,20252,19466,9092,8766,3151,3051
P,7,2011,17,4334153,2226108,2108045,1652700,1555487,356709,343217,33822,32401,101311,95936,5814,5742,75752,75262,1720458,1622647,391940,379244,56315,54782,128523,122346,12420,12192,1756563,1665525,1240869,1168765,333760,321300,19888,18909,96678,91378,4187,4123,61181,61050,1295677,1223347,362867,351213,35970,35070,119569,113589,9306,9118,469545,442520,411831,386722,22949,21917,13934,13492,4633,4558,1627,1619,14571,14212,424781,399300,29073,28031,20345,19712,8954,8757,3114,3074
P,7,2011,18,4402553,2266800,2135753,1678865,1573415,369342,352434,35155,33110,104374,98676,6050,5801,73014,72317,1743870,1637718,402531,386246,57471,55488,130895,124223,12518,12108,1791051,1694180,1261727,1187195,345742,330618,20584,19593,99707,94057,4307,4170,58984,58547,1314333,1239356,373051,358461,36512,35747,122218,115672,9392,9087,475749,441573,417138,386220,23600,21816,14571,13517,4667,4619,1743,1631,14030,13770,429537,398362,29480,27785,20959,19741,8677,8551,3126,3021
P,7,2011,19,4528776,2328992,2199784,1726954,1620129,376319,362813,36750,33922,110958,104895,6439,5984,71572,72041,1790290,1683742,407401,395474,59579,56290,137403,131312,13021,12578,1841556,1750921,1299852,1228511,352262,339634,21478,20290,106079,100069,4511,4304,57374,58113,1350641,1279941,377410,366282,37773,36407,128502,122413,9689,9392,487436,448863,427102,391618,24057,23179,15272,13632,4879,4826,1928,1680,14198,13928,439649,403801,29991,29192,21806,19883,8901,8899,3332,3186
P,7,2011,20,4621569,2368971,2252598,1758278,1657806,378893,370802,36879,33553,119345,113609,7186,6441,68390,70387,1817974,1719264,407765,402552,58812,55349,145712,140216,14074,13272,1882098,1809090,1333094,1272730,353916,346654,21355,20119,114128,108424,5183,4679,54422,56484,1380531,1322045,376988,372349,36893,35690,136491,130889,10584,10073,486873,443508,425184,385076,24977,24148,15524,13434,5217,5185,2003,1762,13968,13903,437443,397219,30777,30203,21919,19659,9221,9327,3490,3199
P,7,2011,21,4623059,2369618,2253441,1766037,1661187,371222,367932,36455,32724,124048,118458,7547,6705,64309,66435,1822122,1719254,397659,397262,57381,53766,149177,143490,14096,13103,1883383,1818036,1340841,1283139,346561,343722,20847,19747,118789,113476,5382,4906,50963,53046,1385219,1329449,367475,367182,35641,34695,140102,134718,10509,9938,486235,435405,425196,378048,24661,24210,15608,12977,5259,4982,2165,1799,13346,13389,436903,389805,30184,30080,21740,19071,9075,8772,3587,3165
P,7,2011,22,4441899,2277420,2164479,1704826,1597514,345273,346007,34822,30897,125856,122147,7280,6417,59363,61497,1756527,1651091,369135,372648,54609,50365,148964,145856,13402,12467,1812421,1753212,1298073,1240007,321982,323082,19621,18626,120899,117288,5257,4759,46589,49450,1338592,1283009,340519,344522,33376,32613,140475,137550,10086,9554,464999,411267,406753,357507,23291,22925,15201,12271,4957,4859,2023,1658,12774,12047,417935,368082,28616,28126,21233,17752,8489,8306,3316,2913
P,7,2011,23,4339493,2222181,2117312,1679180,1575955,322020,325250,34110,30149,123794,121214,7294,6375,55783,58369,1727639,1626873,343881,350198,52683,48742,145949,143886,13172,12197,1757401,1710624,1271319,1221985,299708,302996,18769,17863,119068,116595,5210,4725,43327,46460,1308874,1262523,316452,322677,31433,31026,137802,135896,9778,9357,464780,406688,407861,353970,22312,22254,15341,12286,4726,4619,2084,1650,12456,11909,418765,364350,27429,27521,21250,17716,8147,7990,3394,2840
P,7,2011,24,4268731,2183683,2085048,1661789,1557333,306797,313783,33186,29180,122305,121976,7254,6310,52352,56466,1707259,1606588,327229,337618,50959,47612,143024,143877,12775,11865,1724992,1682206,1258186,1206226,285482,292090,18145,17213,117608,117469,5164,4609,40407,44599,1293142,1245052,300925,310713,30211,30153,135146,136149,9511,9001,458691,402842,403603,351107,21315,21693,15041,11967,4697,4507,2090,1701,11945,11867,414117,361536,26304,26905,20748,17459,7878,7728,3264,2864
P,7,2011,25,4293201,2191843,2101358,1675686,1574573,299795,310094,32948,29280,124938,126916,7379,6393,51097,54102,1720017,1621433,319181,332500,50588,47381,145190,147980,12900,11911,1727263,1695852,1266700,1220485,278200,288408,17442,17003,120318,122490,5227,4791,39376,42675,1300771,1257356,292736,305856,29442,29849,137415,140371,9572,9187,464580,405506,408986,354088,21595,21686,15506,12277,4620,4426,2152,1602,11721,11427,419246,364077,26445,26644,21146,17532,7775,7609,3328,2724
P,7,2011,26,4334784,2204760,2130024,1690548,1595924,296997,310322,32471,29215,128099,134703,7237,6362,49408,53498,1733406,1642365,315337,331727,49776,47395,147857,155881,12641,11869,1736936,1719541,1278055,1237007,275636,288602,17151,16919,123504,130324,5035,4760,37555,41929,1310449,1273281,289114,304935,28728,29751,140130,148403,9255,9147,467824,410483,412493,358917,21361,21720,15320,12296,4595,4379,2202,1602,11853,11569,422957,369084,26223,26792,21048,17644,7727,7478,3386,2722
P,7,2011,27,4201557,2126816,2074741,1631465,1552182,281358,298779,31517,28514,128230,137590,6870,6124,47376,51552,1672345,1596798,298744,318848,48338,46430,147336,158277,12208,11616,1675720,1671946,1233696,1199467,260973,278056,16532,16384,123658,133395,4847,4498,36014,40146,1264590,1234098,273694,293204,27810,28968,139777,150914,9057,8851,451096,402795,397769,352715,20385,20723,14985,12130,4572,4195,2023,1626,11362,11406,407755,362700,25050,25644,20528,17462,7559,7363,3151,2765
P,7,2011,28,4274718,2157599,2117119,1658408,1582936,283372,303929,32004,29095,129189,143180,6907,6298,47719,51681,1699687,1627531,300759,323964,48991,47396,148323,163731,12210,11801,1698164,1704365,1252629,1221933,263031,282166,16682,16629,124650,138866,4890,4644,36282,40127,1283801,1256407,275655,297240,28177,29424,140758,156315,9061,9005,459435,412754,405779,361003,20341,21763,15322,12466,4539,4314,2017,1654,11437,11554,415886,371124,25104,26724,20814,17972,7565,7416,3149,2796
P,7,2011,29,4281294,2155331,2125963,1658408,1588807,282058,305382,31315,28465,130169,146524,6918,6279,46463,50506,1698519,1632290,298819,325176,48286,46659,148615,166259,12193,11684,1695404,1708605,1252001,1222742,261674,283929,16268,15966,125596,142093,4912,4576,34953,39299,1281942,1256437,273750,298876,27614,28806,140982,158811,9052,8888,459927,417358,406407,366065,20384,21453,15047,12499,4573,4431,2006,1703,11510,11207,416577,375853,25069,26300,20672,17853,7633,7448,3141,2796
P,7,2011,30,4240128,2130316,2109812,1643270,1578256,278799,304263,30509,28456,125315,143454,6671,5897,45752,49486,1682607,1620964,295361,323787,47316,46293,143443,162563,11864,11159,1677317,1695941,1242471,1215195,259052,282915,15730,16134,120724,139132,4726,4282,34614,38283,1272034,1248049,271029,297505,27062,28650,135963,155347,8814,8511,452999,413871,400799,363061,19747,21348,14779,12322,4591,4322,1945,1615,11138,11203,410573,372915,24332,26282,20254,17643,7480,7216,3050,2648
P,7,2011,31,4330942,2183758,2147184,1677958,1599248,292057,316323,31529,28821,129864,147183,6919,6172,45431,49437,1717079,1641804,308453,335707,48666,46864,147608,166299,12091,11516,1712956,1723522,1261651,1227061,271354,294612,16165,16301,125143,142827,4817,4550,33826,38171,1290527,1259691,282977,309046,27610,29036,139826,158968,8887,8813,470802,423662,416307,372187,20703,21711,15364,12520,4721,4356,2102,1622,11605,11266,426552,382113,25476,26661,21056,17828,7782,7331,3204,2703
P,7,2011,32,4066045,2040870,2025175,1570136,1508994,269937,297189,29050,26611,123838,140905,6137,5635,41772,45841,1606068,1548341,284913,314905,44802,43502,140133,158725,10906,10552,1611037,1628384,1189301,1160687,251223,276751,15214,14848,119620,136818,4321,4093,31358,35187,1216034,1190709,261927,289745,25792,26663,133286,151881,8072,8027,429833,396791,380835,348307,18714,20438,13836,11763,4218,4087,1816,1542,10414,10654,390034,357632,22986,25160,19010,16839,6847,6844,2834,2525
P,7,2011,33,3988604,1999278,1989326,1543549,1488592,260099,286932,28174,26496,121255,137696,5917,5386,40284,44224,1578059,1526400,274286,303865,43552,43163,137227,154918,10330,10009,1571929,1593025,1163921,1139702,241998,267216,14594,14776,117136,133526,4236,3947,30044,33858,1189370,1168424,252047,279557,24905,26462,130443,148114,7701,7661,427349,396301,379628,348890,18101,19716,13580,11720,4119,4170,1681,1439,10240,10366,388689,357976,22239,24308,18647,16701,6784,6804,2629,2348
P,7,2011,34,3952443,1975310,1977133,1524957,1478481,255584,284917,28177,26214,121955,139216,5883,5429,38754,42876,1558268,1515036,269108,301079,43264,42605,137118,155980,10175,10070,1554534,1580757,1150918,1128483,238127,265434,14795,14946,117703,135152,4154,3932,28837,32810,1175433,1156234,247541,277217,25011,26495,130309,149239,7503,7613,420776,396376,374039,349998,17457,19483,13382,11268,4252,4064,1729,1497,9917,10066,382835,358802,21567,23862,18253,16110,6809,6741,2672,2457
P,7,2011,35,3839412,1919419,1919993,1478967,1436020,245919,273842,27186,25323,124641,139489,5419,5131,37287,40188,1510973,1470180,258563,288789,41768,40935,139450,155295,9635,9416,1506122,1529392,1110663,1090223,229106,254965,14094,14109,120600,135491,3892,3743,27767,30861,1134226,1116233,237833,265861,23948,25193,133026,148848,7214,7184,413297,390601,368304,345797,16813,18877,13092,11214,4041,3998,1527,1388,9520,9327,376747,353947,20730,22928,17820,15742,6424,6447,2421,2232
P,7,2011,36,3963585,1984382,1979203,1532399,1483511,253127,281372,27267,25837,130415,144517,5637,4950,35537,39016,1562594,1516616,265052,295564,41454,41106,144522,159987,9693,9025,1566401,1585305,1157899,1132940,236890,263397,14152,14534,126442,140633,4092,3648,26926,30153,1180523,1158276,245392,273720,23872,25402,138453,153894,7359,6925,417981,393898,374500,350571,16237,17975,13115,11303,3973,3884,1545,1302,8611,8863,382071,358340,19660,21844,17582,15704,6069,6093,2334,2100
P,7,2011,37,3843596,1916072,1927524,1479846,1444705,243103,273150,26493,24855,127794,142675,5053,4863,33783,37276,1508544,1476126,254337,286652,40154,39690,141208,157416,8903,8864,1518327,1546683,1122684,1104767,228152,256026,13812,14175,124188,139029,3688,3588,25803,29098,1144384,1129040,236132,266043,23366,24936,135662,151707,6809,6819,397745,380841,357162,339938,14951,17124,12681,10680,3606,3646,1365,1275,7980,8178,364160,347086,18205,20609,16788,14754,5546,5709,2094,2045
P,7,2011,38,3908373,1942107,1966266,1498211,1472473,250615,282154,26198,25214,128524,144741,5029,4777,33530,36907,1526604,1503546,261451,295408,39980,40153,141904,159332,8807,8675,1551707,1588329,1147371,1134961,235947,265380,13996,14528,124952,140986,3693,3567,25748,28907,1168936,1159033,243668,275222,23729,25514,136500,153547,6756,6732,390400,377937,350840,337512,14668,16774,12202,10686,3572,3755,1336,1210,7782,8000,357668,344513,17783,20186,16251,14639,5404,5785,2051,1943
P,7,2011,39,4090156,2034804,2055352,1581094,1551547,260197,291858,26660,25220,128410,145027,4971,4737,33472,36963,1609297,1582646,270853,304808,40858,40709,141528,159354,8775,8691,1647596,1680704,1232875,1216568,245746,275385,14541,14788,124794,141427,3642,3505,25998,29031,1254511,1240732,253490,284952,24830,26263,136111,153863,6737,6739,387208,374648,348219,334979,14451,16473,12119,10432,3616,3600,1329,1232,7474,7932,354786,341914,17363,19856,16028,14446,5417,5491,2038,1952
P,7,2011,40,4331830,2153879,2177951,1690817,1661022,270816,305894,27084,26134,125736,142144,5042,4824,34384,37933,1719886,1692938,281664,319060,41967,42369,139001,156501,9050,9061,1768928,1804634,1344591,1327708,256435,289281,15195,15432,122080,138554,3701,3601,26926,30058,1367130,1352749,264287,299113,26179,27720,133548,150944,6968,7100,384951,373317,346226,333314,14381,16613,11889,10702,3656,3590,1341,1223,7458,7875,352756,340189,17377,19947,15788,14649,5453,5557,2082,1961
P,7,2011,41,4391847,2192510,2199337,1725403,1685068,274215,303340,27209,25949,126717,143219,5133,4924,33833,36837,1753941,1715847,284815,315989,42045,42081,139521,157159,9184,9134,1804822,1831378,1376892,1355960,259587,287341,15048,15678,123104,139544,3810,3733,26381,29122,1398876,1380056,267258,296786,25980,27850,134113,151494,7158,7207,387688,367959,348511,329108,14628,15999,12161,10271,3613,3675,1323,1191,7452,7715,355065,335791,17557,19203,16065,14231,5408,5665,2026,1927
P,7,2011,42,4166213,2075988,2090225,1641242,1610515,253961,282196,25784,24612,119088,134448,4673,4556,31240,33898,1667668,1638883,263334,293456,39999,39989,130816,147044,8306,8347,1714949,1746064,1316115,1302696,240478,267170,14720,14911,115857,131057,3495,3417,24284,26813,1336453,1324919,247115,275433,25220,26607,125964,141960,6478,6551,361039,344161,325127,307819,13483,15026,11064,9701,3231,3391,1178,1139,6956,7085,331215,313964,16219,18023,14779,13382,4852,5084,1828,1796
P,7,2011,43,4083617,2032607,2051010,1604855,1577325,255391,284353,25101,24085,113391,128556,4512,4403,29357,32288,1629452,1604109,264127,295031,38775,38960,124367,140424,7951,8284,1680847,1715073,1288252,1276396,241890,269620,14267,14874,110291,125402,3335,3303,22812,25478,1307096,1297264,248053,277422,24478,26273,119734,135619,6190,6538,351760,335937,316603,300929,13501,14733,10834,9211,3100,3154,1177,1100,6545,6810,322356,306845,16074,17609,14297,12687,4633,4805,1761,1746
P,7,2011,44,4093108,2030621,2062487,1614707,1599235,253535,284807,24436,24094,104995,118648,4506,4365,28442,31338,1638548,1625240,261909,295415,37996,38854,115371,129662,7929,8028,1694043,1738157,1311232,1308892,240861,270384,14357,15187,101964,115643,3355,3280,22274,24771,1329662,1329190,246792,278171,24581,26535,110906,125127,6243,6360,336578,324330,303475,290343,12674,14423,10079,8907,3031,3005,1151,1085,6168,6567,308886,296050,15117,17244,13415,12319,4465,4535,1686,1668
P,7,2011,45,4175247,2072491,2102756,1643761,1627656,264127,294942,25033,24465,106775,120185,4417,4331,28378,31177,1667259,1653454,272534,305159,38868,39587,116902,131147,7909,8021,1738583,1782769,1343027,1341303,251138,280696,14891,15660,103912,117127,3343,3334,22272,24649,1361195,1361456,257064,288138,25513,27412,112608,126506,6272,6406,333908,319987,300734,286353,12989,14246,10142,8805,2863,3058,1074,997,6106,6528,306064,291998,15470,17021,13355,12175,4294,4641,1637,1615
P,7,2011,46,4432891,2198394,2234497,1751182,1740527,277835,309265,26110,25718,109279,122191,4663,4597,29325,32199,1775595,1767079,286229,319720,40625,41619,119754,133253,8249,8440,1862134,1911261,1448195,1450914,264976,294938,15972,16957,106322,119181,3589,3575,23080,25696,1467143,1471848,270908,302642,27057,29504,115402,128686,6581,6799,336260,323236,302987,289613,12859,14327,10138,8761,2957,3010,1074,1022,6245,6503,308452,295231,15321,17078,13568,12115,4352,4567,1668,1641
P,7,2011,47,4521772,2233941,2287831,1789507,1792586,275350,308467,25864,25763,109467,124515,4409,4449,29344,32051,1813865,1819003,283617,318344,40777,42058,119787,135562,8038,8295,1913933,1974371,1501406,1511883,262834,294427,16211,17036,106731,121721,3404,3464,23347,25840,1520544,1532883,268731,301742,27874,30132,115671,131282,6450,6705,320008,313460,288101,280703,12516,14040,9653,8727,2736,2794,1005,985,5997,6211,293321,286120,14886,16602,12903,11926,4116,4280,1588,1590
P,7,2011,48,4524916,2231285,2293631,1791775,1804223,271619,304659,25393,25354,109400,123353,4220,4318,28878,31724,1815773,1830223,279501,314556,40137,41741,119581,134002,7683,8078,1927309,1992934,1517811,1535012,259888,291426,16222,16990,106742,120515,3284,3402,23362,25589,1537018,1555726,265567,298752,27967,30171,115666,129701,6262,6570,303976,300697,273964,269211,11731,13233,9171,8364,2658,2838,936,916,5516,6135,278755,274497,13934,15804,12170,11570,3915,4301,1421,1508
P,7,2011,49,4521755,2227123,2294632,1801963,1819477,268135,302053,24725,25203,99590,112379,4312,4293,28398,31227,1825654,1845030,275714,311787,39358,41624,109556,122730,7806,8020,1935102,2005314,1538684,1560224,256859,289589,16034,17078,97108,109694,3435,3385,22982,25344,1557666,1580738,262318,296816,27758,30435,105797,118647,6400,6511,292021,289318,263279,259253,11276,12464,8691,8125,2482,2685,877,908,5416,5883,267988,264292,13396,14971,11600,11189,3759,4083,1406,1509
P,7,2011,50,4583688,2252750,2330938,1831014,1855867,268652,303953,24199,25136,96442,111251,4154,4156,28289,30575,1854522,1880887,276133,313164,39068,41582,106309,121335,7557,7794,1973872,2051456,1579745,1605315,257936,291698,15896,17525,93979,108636,3303,3329,23013,24953,1598636,1625494,263358,298623,27877,30970,102613,117356,6183,6383,278878,279482,251269,250552,10716,12255,8303,7611,2463,2615,851,827,5276,5622,255886,255393,12775,14541,11191,10612,3696,3979,1374,1411
